robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,decision,fallback_reason,native_status,demand,demand_met,initial_pair_legal
panda,acd7cc7b59eea3284a8d6ba91a8b8a6fc67c14fa3f6941ef00ff0f1299afe45b,trajectory_009,smooth,trac_task_5ms,0,235,"[0.7062120976026603,-0.11856242978056963,0.7655209866055299,-0.8808165251358513,-1.1505307912490605,1.671466193905,0.18025850814222333]","[0.06324280025250927,0.3765003229595586,1.0204347506892684]","[[-0.01535891066516551,0.2827612385295229,0.9590673520918276],[0.5704877991350482,-0.7852577650203663,0.24065309786759095],[0.8211624534166359,0.5508323923485888,-0.14925113278733254]]","[0.7062120976026603,-0.11856242978056963,0.7655209866055299,-0.8808165251358513,-1.1505307912490605,1.671466193905,0.18025850814222333]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.015807811870873156,0.02098087984223718,0.0,,,,,,
panda,acd7cc7b59eea3284a8d6ba91a8b8a6fc67c14fa3f6941ef00ff0f1299afe45b,trajectory_009,smooth,trac_task_5ms,1,234,"[0.717645131297456,-0.13865486094376864,0.7039421030845063,-0.8809689218254629,-1.0944578209446891,1.7066737055266537,0.15475204815067012]","[0.06943062425471704,0.36488590585518726,1.0281418705470666]","[[-0.024658773911556697,0.2940595107927474,0.9554689680892356],[0.5638973343363072,-0.7851058321453803,0.2561808514696539],[0.8254766751384232,0.5451035098434425,-0.14645962706075133]]","[0.717645131297456,-0.13865486094376864,0.7039421030845063,-0.8809689218254629,-1.0944578209446891,1.7066737055266537,0.15475204815067012]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.01535253563384975,0.02244335941924367,0.0,,,,,,
panda,acd7cc7b59eea3284a8d6ba91a8b8a6fc67c14fa3f6941ef00ff0f1299afe45b,trajectory_009,smooth,trac_task_5ms,2,234,"[0.7154271251921801,-0.13942734990173647,0.7070222403702913,-0.8819925823666598,-1.0957668607156417,1.7067518934708907,0.15833054456814122]","[0.06943062425471704,0.36488590585518726,1.0281418705470666]","[[-0.024658773911556697,0.2940595107927474,0.9554689680892356],[0.5638973343363072,-0.7851058321453803,0.2561808514696539],[0.8254766751384232,0.5451035098434425,-0.14645962706075133]]","[0.7154271251921801,-0.13942734990173647,0.7070222403702913,-0.8819925823666598,-1.0957668607156417,1.7067518934708907,0.15833054456814122]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.014812727725888774,0.023131118318807257,0.0,,,,,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,cr_ik_elastic_mu025,0,134,"[-0.7853858732999347,-0.06468579994001065,0.5308870095584908,-2.334846987191126,0.6699839435943727,2.920292946904673,0.943225701016693]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.7853858732999347,-0.06468579994001065,0.5308870095584908,-2.334846987191126,0.6699839435943727,2.920292946904673,0.943225701016693]",position_tolerance+orientation_tolerance,0.008881681750654014,0.031764113165010294,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000158528,""primal_residual"":0.06686596493027686,""dual_residual"":9.637640695075961e-16}]",0.4955607727216184,False,False
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,cr_ik_elastic_mu025,1,135,"[-0.8037608819973436,-0.06954485544514578,0.5438296891656929,-2.3277547789994224,0.6176037179138169,2.933062658603694,0.9819515879092205]","[0.5142702387202287,-0.17215292539586957,0.44093265203360316]","[[-0.2056781285683953,-0.7355750969362624,0.645465556165324],[-0.9779217102560631,0.17939327457347468,-0.10717827040805783],[-0.036954513100018314,-0.6532590066773012,-0.7562321298097076]]","[-0.8037608819973436,-0.06954485544514578,0.5438296891656929,-2.3277547789994224,0.6176037179138169,2.933062658603694,0.9819515879092205]",position_tolerance+orientation_tolerance,0.009092191579410635,0.033952179087590746,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000149349,""primal_residual"":0.12651325523537282,""dual_residual"":3.8504832387692064e-16}]",0.5134078610760819,False,False
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,cr_ik_elastic_mu025,2,134,"[-0.7847833600896954,-0.06466570895463503,0.5302870149716523,-2.3348577454729265,0.6699035588132694,2.92031948060138,0.9432797140308979]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.7847833600896954,-0.06466570895463503,0.5302870149716523,-2.3348577454729265,0.6699035588132694,2.92031948060138,0.9432797140308979]",position_tolerance+orientation_tolerance,0.008881794002830888,0.03176789428720811,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000138553,""primal_residual"":0.06701424121742576,""dual_residual"":1.4441347496267936e-15}]",0.4955607727216184,False,False
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,cr_ik_mu0_analytic,0,134,"[-0.7847840014411958,-0.06466572947972712,0.530287655238628,-2.334857734780587,0.669903644697843,2.920319458100911,0.9432796582615917]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.7847840014411958,-0.06466572947972712,0.530287655238628,-2.334857734780587,0.669903644697843,2.920319458100911,0.9432796582615917]",position_tolerance+orientation_tolerance,0.00888179402006395,0.03176788781992389,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000142002,""primal_residual"":0.06701424999829297,""dual_residual"":1.5594730607077192e-15}]",0.4955607727216184,False,False
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,cr_ik_mu0_analytic,1,134,"[-0.7847833600896954,-0.06466570895463503,0.5302870149716523,-2.3348577454729265,0.6699035588132694,2.92031948060138,0.9432797140308979]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.7847833600896954,-0.06466570895463503,0.5302870149716523,-2.3348577454729265,0.6699035588132694,2.92031948060138,0.9432797140308979]",position_tolerance+orientation_tolerance,0.008881794002830888,0.03176789428720811,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000139036,""primal_residual"":0.06701424121742576,""dual_residual"":1.4441347496267936e-15}]",0.4955607727216184,False,False
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,cr_ik_mu0_analytic,2,134,"[-0.784882524587328,-0.06466881428440262,0.5303861415591562,-2.334856153620298,0.6699168663230564,2.920316468299678,0.9432712300940334]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.784882524587328,-0.06466881428440262,0.5303861415591562,-2.334856153620298,0.6699168663230564,2.920316468299678,0.9432712300940334]",position_tolerance+orientation_tolerance,0.008881807800556894,0.0317666954597913,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000141933,""primal_residual"":0.06702919148016757,""dual_residual"":1.7051626936568485e-15}]",0.4955607727216184,False,False
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,trac_task_20ms,0,135,"[-0.8527658027599031,-0.0735224157938752,0.5929414834810423,-2.329036547252939,0.617724674014532,2.93129579664174,0.9900419783959759]","[0.5142702387202287,-0.17215292539586957,0.44093265203360316]","[[-0.2056781285683953,-0.7355750969362624,0.645465556165324],[-0.9779217102560631,0.17939327457347468,-0.10717827040805783],[-0.036954513100018314,-0.6532590066773012,-0.7562321298097076]]","[-0.8527658027599031,-0.0735224157938752,0.5929414834810423,-2.329036547252939,0.617724674014532,2.93129579664174,0.9900419783959759]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.009141774014906297,0.034219053678399315,0.0,,,,,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,trac_task_20ms,1,135,"[-0.8375993157366719,-0.07150395918724278,0.5780998444429861,-2.328278716181591,0.617724674014532,2.9329481998292444,0.9873991740673416]","[0.5142702387202287,-0.17215292539586957,0.44093265203360316]","[[-0.2056781285683953,-0.7355750969362624,0.645465556165324],[-0.9779217102560631,0.17939327457347468,-0.10717827040805783],[-0.036954513100018314,-0.6532590066773012,-0.7562321298097076]]","[-0.8375993157366719,-0.07150395918724278,0.5780998444429861,-2.328278716181591,0.617724674014532,2.9329481998292444,0.9873991740673416]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.009119029064444617,0.033742379825054715,0.0,,,,,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,trac_task_20ms,2,135,"[-0.8360304416679047,-0.07252401842255839,0.5763573750227005,-2.328109266582581,0.6296526885507211,2.932277625338971,0.9698281443962564]","[0.5142702387202287,-0.17215292539586957,0.44093265203360316]","[[-0.2056781285683953,-0.7355750969362624,0.645465556165324],[-0.9779217102560631,0.17939327457347468,-0.10717827040805783],[-0.036954513100018314,-0.6532590066773012,-0.7562321298097076]]","[-0.8360304416679047,-0.07252401842255839,0.5763573750227005,-2.328109266582581,0.6296526885507211,2.932277625338971,0.9698281443962564]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.009033463123449822,0.03249821147336666,0.0,,,,,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,trac_task_5ms,0,135,"[-0.8530754889528165,-0.07173667210900396,0.5927047315291705,-2.3279605560402206,0.6284860066833683,2.9330373001440444,0.969828191525984]","[0.5142702387202287,-0.17215292539586957,0.44093265203360316]","[[-0.2056781285683953,-0.7355750969362624,0.645465556165324],[-0.9779217102560631,0.17939327457347468,-0.10717827040805783],[-0.036954513100018314,-0.6532590066773012,-0.7562321298097076]]","[-0.8530754889528165,-0.07173667210900396,0.5927047315291705,-2.3279605560402206,0.6284860066833683,2.9330373001440444,0.969828191525984]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.00944160507137716,0.031071271715402447,0.0,,,,,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,trac_task_5ms,1,135,"[-0.8466556895785814,-0.07154401597332385,0.5869194506179456,-2.3274310022912283,0.617724674014532,2.932068980657651,0.9849487579040419]","[0.5142702387202287,-0.17215292539586957,0.44093265203360316]","[[-0.2056781285683953,-0.7355750969362624,0.645465556165324],[-0.9779217102560631,0.17939327457347468,-0.10717827040805783],[-0.036954513100018314,-0.6532590066773012,-0.7562321298097076]]","[-0.8466556895785814,-0.07154401597332385,0.5869194506179456,-2.3274310022912283,0.617724674014532,2.932068980657651,0.9849487579040419]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.008918887687944372,0.03257740945761938,0.0,,,,,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,trac_task_5ms,2,134,"[-0.8136125793211166,-0.06580484174532905,0.5590621613516032,-2.3349393170762713,0.6700246740145319,2.9189082163722215,0.949633008366652]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.8136125793211166,-0.06580484174532905,0.5590621613516032,-2.3349393170762713,0.6700246740145319,2.9189082163722215,0.949633008366652]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.009036117055569653,0.033735786102382335,0.0,,,,,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,two_step_predictive,0,134,"[-0.8862627204689723,-0.06853995045347733,0.6319852622520824,-2.332398857495011,0.6924366868953461,2.915610193142406,0.9264019728003772]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.8862627204689723,-0.06853995045347733,0.6319852622520824,-2.332398857495011,0.6924366868953461,2.915610193142406,0.9264019728003772]",position_tolerance+orientation_tolerance,0.008885385506426776,0.032253929204902165,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000139182,""primal_residual"":0.06275528336174513,""dual_residual"":3.703811251904259e-16}]",,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,two_step_predictive,1,133,"[-0.8756540147382534,-0.0636990330756725,0.6268468016457288,-2.338848105543576,0.7447366752525215,2.9019234485114547,0.8871861944049124]","[0.5094666130181378,-0.1699759551507271,0.42388549280363375]","[[-0.19190910662781704,-0.748488912132376,0.6347718040431577],[-0.9772501416055546,0.20524941716640543,-0.05343067924680027],[-0.09029427182959442,-0.6305846693091601,-0.7708501276558373]]","[-0.8756540147382534,-0.0636990330756725,0.6268468016457288,-2.338848105543576,0.7447366752525215,2.9019234485114547,0.8871861944049124]",position_tolerance+orientation_tolerance,0.008694199251782391,0.030934061764114226,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":9,""native_seconds"":0.000156275,""primal_residual"":0.04064958144884947,""dual_residual"":4.239793894516482e-16}]",,,
panda,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,trajectory_010,smooth,two_step_predictive,2,134,"[-0.8862616798769503,-0.06853987911140286,0.6319842479401526,-2.332398861112524,0.692436687521831,2.9156102880339456,0.9264019362563415]","[0.5118136219767151,-0.17129336494888556,0.43229764915960567]","[[-0.19895152291653187,-0.7421079336969485,0.6400735163035869],[-0.9779251920157904,0.19290758907039746,-0.08030554713048155],[-0.06387965521253203,-0.6419209272356621,-0.7641053021847419]]","[-0.8862616798769503,-0.06853987911140286,0.6319842479401526,-2.332398861112524,0.692436687521831,2.9156102880339456,0.9264019362563415]",position_tolerance+orientation_tolerance,0.008885387508413363,0.03225394351472906,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000145284,""primal_residual"":0.06275577389767098,""dual_residual"":4.679877479313348e-16}]",,,
panda,d9034c2be2361e7dd9233d1a748489d4eb6845dd310fe740a3b713b5155eb50c,trajectory_012,smooth,cr_ik_elastic_mu025,0,55,"[-0.2396514421186772,1.1213480317134814,-0.026452593600658592,-0.06980000494141547,0.08897235503284001,2.3877636938422246,0.348368440679738]","[0.7673993229912991,-0.16693181739484342,0.6328244126321578]","[[0.3044840392604448,-0.31264446383276673,0.8997460247594127],[-0.4659560955945033,-0.8727494939528618,-0.14557897438623882],[0.8307673481871864,-0.37491567057105646,-0.4114168848580296]]","[-0.2396514421186772,1.1213480317134814,-0.026452593600658592,-0.06980000494141547,0.08897235503284001,2.3877636938422246,0.348368440679738]",position_tolerance+orientation_tolerance,0.032913674162746875,0.06039440795419838,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000141756,""primal_residual"":0.28814353634716583,""dual_residual"":1.9599794190968595e-16}]",1.859349629668204,False,False
