robot,method,uid,family,site_id,repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,successful_prefix
panda,single_gn_k1,d6a977914b0b3a11523a9e5e9bfe0aec9b82ee4dc4e9aaf198c39e1d12aa50ec,smooth,trajectory_006,3,1.0,1.0,41060332.666666664,1.0,1.067792347555242,150.0
panda,single_gn_k1,d705eae3a57ea3fd8966a58397aa9782312a3f2db92812d3a60612d6281d7a69,joint_limit_return,trajectory_080,3,1.0,1.0,40914567.333333336,1.0,0.6830951557797031,150.0
panda,single_gn_k1,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,near_singular,trajectory_052,3,1.0,1.0,39333560.666666664,1.0,4.189292647627503,150.0
panda,single_gn_k1,d82047102c78a4602cd08dfad44002c7dce3cccfde940bd18afaf6875e44a5e5,joint_limit_return,trajectory_089,3,1.0,1.0,40092428.0,1.0,3.9656438506248644,150.0
panda,single_gn_k1,dadc09c8bbc4e0450405f77e51a38d5d8546bb051ad9cfc1e1398bcdd4f1d27a,near_singular,trajectory_058,3,1.0,1.0,38972203.0,1.0,1.9972654847957265,150.0
panda,single_gn_k1,dd0122570b896479af2d5e319728e4940246870fb490724adba3c30f961e0e7e,smooth,trajectory_009,3,1.0,1.0,40796135.666666664,1.0,0.6634930525017558,150.0
panda,single_gn_k1,dd1303e9238be07b9c3435e99535065a7a9cce01608a84e607d928971719def4,joint_limit_return,trajectory_095,3,1.0,1.0,40939969.333333336,1.0,0.8554370285417064,150.0
panda,single_gn_k1,dfaa894d22df9fd9a31cdd4ce8dd11840f0a3026b6833427c58aaa20620b9717,joint_limit_return,trajectory_097,3,1.0,1.0,40926499.0,1.0,0.59664386070504,150.0
panda,single_gn_k1,e11c2109877d969d2296d7103ee1a32f1f66db688f9df04542727276616d2a40,joint_limit_return,trajectory_100,3,1.0,1.0,40913692.333333336,1.0,1.0050219349127691,150.0
panda,single_gn_k1,e1f06a0cbe2bf8492fefa4cc723935b4aadc170e685425ed9329cc5dc9c746b5,smooth,trajectory_027,3,1.0,1.0,40736676.333333336,1.0,1.2374142838001843,150.0
panda,single_gn_k1,e3a30346944b79b0086c4cb983646ceebe15696d5c9bf69d7496404831b70e03,high_curvature,trajectory_136,3,1.0,1.0,40806696.0,1.0,4.541922293874126,150.0
panda,single_gn_k1,e40d3f082546ab1357a170ac5ff8c171de91eec0c12f3499c7b0a8b2e47ad61c,high_curvature,trajectory_128,3,1.0,1.0,40844052.333333336,1.0,4.190763513656272,150.0
panda,single_gn_k1,e59c723f13ae5c53043b764f23592cb10b26f287cd78c271c7158aad043d0a2a,joint_limit_return,trajectory_114,3,1.0,1.0,41066961.333333336,1.0,1.076600936414226,150.0
panda,single_gn_k1,ea76edb7fffb2121617f45c85620b2acebff5380ee10e86c623c023a6640180d,high_curvature,trajectory_121,3,1.0,1.0,41072492.333333336,1.0,6.382037110687324,150.0
panda,single_gn_k1,eb8a219ef38c40148c14bd361d543fb02881dc6779e79ab9e201a7c3fdfcf201,near_singular,trajectory_040,3,1.0,1.0,37757327.333333336,1.0,5.2604769396674245,150.0
panda,single_gn_k1,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,near_singular,trajectory_050,3,1.0,1.0,40202828.0,1.0,5.320836262976262,150.0
panda,single_gn_k1,f39446bf3771ea811293302220c427a31e3e1c1e949786ced0d4215be0e0ad61,high_curvature,trajectory_132,3,1.0,1.0,40673755.0,1.0,5.864808650561389,150.0
panda,single_gn_k1,f6dd29d48efd585758ed6330f5475dca353eca61cef94f6b09e8a3a31bb9a2f3,joint_limit_return,trajectory_091,3,1.0,1.0,40374872.333333336,1.0,5.1580489716959494,150.0
panda,single_gn_k1,f9dcfa03596d8c86d5fc2d68c4ffb6f789a8b333d25a90867029dce43baae39a,near_singular,trajectory_075,3,1.0,1.0,36165795.666666664,1.0,5.405702600135283,150.0
panda,single_gn_k1,fba0889c16a2e83db85f027c9f5a508183ca0b8504c97c510caf8090ad04ab36,high_curvature,trajectory_153,3,1.0,1.0,40878808.666666664,1.0,4.851003545414994,150.0
panda,single_gn_k1,fbe58ea6278a7dab5fd757ac4e0b97ee869e320d50461b5af01ee66e258ef8fa,high_curvature,trajectory_122,3,1.0,1.0,41281046.333333336,1.0,5.671880203408044,150.0
panda,single_gn_k1,ff6263afe4b5d337eafb70a82e8563f760f2ac8b10ba223fe42584c9e366b7d3,high_curvature,trajectory_129,3,1.0,1.0,41078730.666666664,1.0,4.533358808821955,150.0
panda,single_gn_k0,009db6557800243ff65e0c7333cde1b7ddd0e6c46910706588a593a3f4acb624,smooth,trajectory_021,3,1.0,1.0,40749547.0,1.0,0.9649217708861583,150.0
panda,single_gn_k0,01e6d3003da6b2fa52c23d3609faa8b8bff293815dffc7a4940980b2338958be,smooth,trajectory_013,3,1.0,1.0,40346482.666666664,1.0,0.7247890451438025,150.0
panda,single_gn_k0,03bb61badb511b0b1ed87047a9796a921fc66524ca734ee655b56a672c6cb6ae,joint_limit_return,trajectory_118,3,1.0,1.0,40828924.0,1.0,3.3294070740184503,150.0
panda,single_gn_k0,077b3a8cc515aec835a5b63a21db483c8c301447444b5f66f4859469994a68e3,near_singular,trajectory_078,3,1.0,1.0,39972583.0,1.0,1.303196933837703,150.0
panda,single_gn_k0,0a2537c3c40ba62c63727d6ed654546b317bfd0d8693efc85faa222da123debc,smooth,trajectory_039,3,1.0,1.0,40853580.333333336,1.0,0.7428745165717997,150.0
panda,single_gn_k0,0a63ba1ae1e8450c4c3af9a6b1963ce87395c993548888753b0b6cb4f3583ea1,high_curvature,trajectory_159,3,1.0,1.0,40749654.333333336,1.0,7.4244890204176075,150.0
panda,single_gn_k0,0d40fff84f0487f95ec2df4cd930981c8e49b45348a20e6e2fe0587a9381dd29,near_singular,trajectory_053,3,1.0,1.0,39146643.0,1.0,1.38405096601044,150.0
panda,single_gn_k0,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,near_singular,trajectory_045,3,1.0,1.0,39662949.0,1.0,2.1939561240266205,150.0
panda,single_gn_k0,11e5dd61197a24709eda8bbdf4933108e3a2cd75096cc1d83c67519e8f53cd3b,smooth,trajectory_030,3,1.0,1.0,40692281.666666664,1.0,0.7171699720165229,150.0
panda,single_gn_k0,169492dbe3686e9bed801ec404d2386157ca73430efc2035673600b4d72e8a66,near_singular,trajectory_049,3,1.0,1.0,39500537.0,1.0,3.084526877003644,150.0
panda,single_gn_k0,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,joint_limit_return,trajectory_104,3,0.0,0.0,160522170.0,0.8000000000000002,6.587315224001159,120.0
panda,single_gn_k0,182336d73a5b3e410318ecc89f8fff003cd4774c6c196286f77fbed7422ba22d,near_singular,trajectory_043,3,1.0,1.0,39725914.666666664,1.0,0.8278307516330216,150.0
panda,single_gn_k0,19f667e15e6e2e001adaf2b54858a15da2770a3e032e6f2bf54394b4ae11dd2a,joint_limit_return,trajectory_098,3,1.0,1.0,40597975.0,1.0,0.6255088340680138,150.0
panda,single_gn_k0,1b03f784d41d7fb54612cd0d699abc3bc5985f24c3c9eb72428a6cbaca414c2b,joint_limit_return,trajectory_086,3,1.0,1.0,40943675.666666664,1.0,0.6985378252427198,150.0
panda,single_gn_k0,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,joint_limit_return,trajectory_082,3,1.0,1.0,40824855.333333336,1.0,2.414014414735593,150.0
panda,single_gn_k0,1b39b898eb092990b04abf224824637c9d3158b64e555f4ee7f8b5df09af055b,smooth,trajectory_012,3,1.0,1.0,40681595.666666664,1.0,0.7891004154689442,150.0
panda,single_gn_k0,1bbd79bf819cf6ecd63f3982a990a651d52ad71ee7023ec3ae7604b435a5db4b,joint_limit_return,trajectory_110,3,1.0,1.0,40880412.333333336,1.0,0.7043327330469492,150.0
panda,single_gn_k0,1dec5a6acc79ceadb4ebd7ba3aa74faa30e6d2a850fe0fcfc8c37f6568b1a2a3,high_curvature,trajectory_127,3,1.0,1.0,40843630.666666664,1.0,5.539075881992926,150.0
panda,single_gn_k0,1e6df7d7a97068128c87d603d3c0e9f668d12f42bd3ad7bb6844038e1d000f49,near_singular,trajectory_056,3,1.0,1.0,39315261.0,1.0,2.828760126452099,150.0
panda,single_gn_k0,1ea0a808ba7693c99b08e547a054e536a85f836775c00d3ed9898d53321ca266,smooth,trajectory_028,3,1.0,1.0,40617142.333333336,1.0,0.5286547455578443,150.0
panda,single_gn_k0,237fa3357fbe3d06a7b83c1b4d0365e8a361eb6c1d1814dbae706836b5bfb2ce,joint_limit_return,trajectory_113,3,1.0,1.0,41005911.0,1.0,0.8766145393786902,150.0
panda,single_gn_k0,27c86cc0a672e7ca289d7e168325677711ec7e91facd0395bd5e092387fad4f4,smooth,trajectory_038,3,1.0,1.0,40553501.0,1.0,0.7183061706260857,150.0
panda,single_gn_k0,29a3f6ef1b19352cfb9831f4fe8e2d53991595953116f2431868cb12d34e80bf,high_curvature,trajectory_151,3,1.0,1.0,41026625.333333336,1.0,5.696216924443301,150.0
panda,single_gn_k0,2a10217792feb2c6e8a32bc9be45b6711415582d2d65586302aaa5860acc9b32,joint_limit_return,trajectory_105,3,1.0,1.0,40818972.666666664,1.0,0.6695112059535347,150.0
panda,single_gn_k0,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,high_curvature,trajectory_146,3,1.0,1.0,40964013.333333336,1.0,6.900295721230566,150.0
panda,single_gn_k0,2de001c20f2661d2eff3deefba47cc19b1426ff5273ca877feab77b0702a34e3,high_curvature,trajectory_135,3,1.0,1.0,40599822.0,1.0,7.152629111473964,150.0
panda,single_gn_k0,2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af,high_curvature,trajectory_126,3,0.0,0.0,239005309.66666666,0.62,9.414015858241104,93.0
panda,single_gn_k0,312baf3e2d2b6b13442dfbc9f1a91a6cd7bcec51667a7b9eb7693b59856ac365,joint_limit_return,trajectory_116,3,1.0,1.0,40424467.666666664,1.0,0.586652566931862,150.0
panda,single_gn_k0,3175105088a2ea7a79edcde8bb9ea0ed512b9b6b3222beeb2342401af88bb389,high_curvature,trajectory_140,3,1.0,1.0,41235197.333333336,1.0,6.9192533378118855,150.0
panda,single_gn_k0,3248dc23a4aa12b9dc7e39d0d5346d0ef2270be722bf5961d5c5f736dd88bfcc,smooth,trajectory_010,3,1.0,1.0,40935330.0,1.0,0.6683543563238573,150.0
panda,single_gn_k0,32ab3887d7825b280c6bf3918b479dbeef5eb758062588da83ea9937955d19d2,high_curvature,trajectory_145,3,1.0,1.0,41013578.666666664,1.0,6.302380945565293,150.0
panda,single_gn_k0,32b81d51ae6fd562afb0aa7e3767f6b3f58bd3a2b885a6ea450cc98383e50b1d,joint_limit_return,trajectory_115,3,1.0,1.0,40809997.333333336,1.0,0.8152305423764643,150.0
panda,single_gn_k0,3420bfde4a0fb08a7d93b107e4b8f0dcff0388d37c97df4df7e6d63bc48c2151,joint_limit_return,trajectory_087,3,1.0,1.0,40733339.666666664,1.0,0.9136891103541277,150.0
panda,single_gn_k0,366389682e3e8bf025f25394f9bfd07e17264eab42f95422f126e8422ab8c2cc,smooth,trajectory_025,3,1.0,1.0,40381060.0,1.0,0.7766198716763292,150.0
panda,single_gn_k0,367f1baec203a4ae08849509f9426baeda64e8ae57fb00c78716b03927eff0ba,smooth,trajectory_032,3,1.0,1.0,40488456.333333336,1.0,0.6327405541477288,150.0
panda,single_gn_k0,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,near_singular,trajectory_069,3,1.0,1.0,39232965.0,1.0,1.3960561310629638,150.0
panda,single_gn_k0,39db9e21b7437b9c1d0091ef2a3aabbd08543d9a7e7b1cf2cbb9cebd5e88d8e3,smooth,trajectory_037,3,1.0,1.0,40706123.333333336,1.0,0.7146667877892353,150.0
panda,single_gn_k0,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,joint_limit_return,trajectory_109,3,1.0,1.0,39906570.0,1.0,6.579307234268851,150.0
panda,single_gn_k0,3b1c31e411ac6d014c0cba23d0c07be341aaec10cd7aadf586bb9fa3b4f47768,smooth,trajectory_011,3,1.0,1.0,40580099.0,1.0,1.5037974862672627,150.0
panda,single_gn_k0,3cc83c847094c062d9a1677d819e0323896e630be7a2918f43397133c151e1ec,smooth,trajectory_017,3,1.0,1.0,40929766.333333336,1.0,0.8299178093377647,150.0
panda,single_gn_k0,3d9860380251b55343a936ce0ba8b1f5348fe374983de15e16235a13e53cf704,smooth,trajectory_003,3,1.0,1.0,40422931.0,1.0,0.6307893968190119,150.0
panda,single_gn_k0,3e415f820d053f2d414a09831137a936dfa8fffec0e1ebb8457c8d2055627c90,high_curvature,trajectory_154,3,1.0,1.0,40707350.666666664,1.0,7.210575909590385,150.0
panda,single_gn_k0,42cf116720f75d6fad1700cdcdf43c62d73a67ece9c9450f48aed630d0fe0b22,smooth,trajectory_014,3,1.0,1.0,40315272.333333336,1.0,3.031986236058307,150.0
panda,single_gn_k0,44780d25bceacad472afc451e0aa3b81359116b7b988792dace49116d842955a,high_curvature,trajectory_139,3,1.0,1.0,41225417.333333336,1.0,6.903604664972715,150.0
panda,single_gn_k0,4560ce06cdb032d006dfd81e869438fc013004a708606761affafddac71844ba,smooth,trajectory_034,3,1.0,1.0,40482951.666666664,1.0,0.6549380819499974,150.0
panda,single_gn_k0,4588e0448a7051a3cca903c21654de3352717cf1f1ea512d4688a78fdfe7488c,near_singular,trajectory_055,3,1.0,1.0,39857452.0,1.0,1.661758941060785,150.0
panda,single_gn_k0,45b0f4687b5986b23497d7ff1f5dc551d097cd684f87b9cd87c44d76c37e40b8,joint_limit_return,trajectory_088,3,1.0,1.0,40853236.666666664,1.0,0.8717201638920898,150.0
panda,single_gn_k0,479acbcb94748d65126d5afb88aa88d3c2356d029199485ebdb36946117ccfaf,smooth,trajectory_007,3,1.0,1.0,40569432.666666664,1.0,0.9656566374515972,150.0
panda,single_gn_k0,47ae8f807e48c4c002530f6da0fb351b873959f64a26b5a550694c685ae73c4a,near_singular,trajectory_057,3,1.0,1.0,39482481.0,1.0,3.793232801041137,150.0
panda,single_gn_k0,480587c598ca589e82de0deeb2ce9a0e3addfeae1cad8d4b5250a048cf275b3d,near_singular,trajectory_041,3,1.0,1.0,36193271.333333336,1.0,4.938206709076572,150.0
panda,single_gn_k0,49a1edd5201a14cde7f8a9bbd2c4de7814b5dff477df1c6ed6df571c6cfa3e5d,smooth,trajectory_029,3,1.0,1.0,40857572.0,1.0,0.9529749391942385,150.0
panda,single_gn_k0,4b11ed64f31d9ba64758d060a1591e0d395d58a23b7e1e258546c85cd3c09b33,near_singular,trajectory_068,3,1.0,1.0,39706980.0,1.0,1.3173149982523955,150.0
panda,single_gn_k0,4b685f766c2aaa86bbe0149755113dc5f973ef6e7a20b143520733e773f45186,joint_limit_return,trajectory_090,3,1.0,1.0,40787413.0,1.0,0.5918880723983023,150.0
panda,single_gn_k0,4c6f3e4c4938f1d045ad81cc0b00279c7e4deeb0090877a2457fc71d699e5669,smooth,trajectory_015,3,1.0,1.0,40467870.0,1.0,0.6974234262072848,150.0
panda,single_gn_k0,4d8dfd105e6967177e92702e792e3fcfeb8cab41c72b787e436a4b5f2cbf4cef,smooth,trajectory_008,3,1.0,1.0,40618291.666666664,1.0,0.6005527127819993,150.0
panda,single_gn_k0,4e1843759088f4a5ab2eb9d0488ded425922f491cc72a77a168a168496703da9,joint_limit_return,trajectory_084,3,1.0,1.0,40661856.333333336,1.0,0.683411036347158,150.0
panda,single_gn_k0,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,high_curvature,trajectory_120,3,1.0,1.0,42140499.0,1.0,18.489868835972075,150.0
panda,single_gn_k0,4f748698c3c2c641dfd36bbbeddb6bf166b308236fd594b727a9a25f58549651,high_curvature,trajectory_158,3,1.0,1.0,40975899.333333336,1.0,5.470518288664849,150.0
panda,single_gn_k0,52bfa11a7beed01ba2979eed87aff5a6d1878b46392075e49e79297e367f7fa5,smooth,trajectory_005,3,1.0,1.0,40822247.0,1.0,0.5798662757669,150.0
panda,single_gn_k0,56e3826cb8c9c1d2669f86c094648f3a15468966904942f865b6138ae1a34089,high_curvature,trajectory_156,3,1.0,1.0,40860862.666666664,1.0,5.252041672015852,150.0
panda,single_gn_k0,5901f315f2447757c1867df962600c1d912c87fe3cb9d65589d6081769488442,high_curvature,trajectory_130,3,1.0,1.0,40882657.666666664,1.0,6.969175348932263,150.0
panda,single_gn_k0,59fb6a8924934a79c09136da28b7a3ff8bbd61498838a8128a1bd053a2a3f32d,near_singular,trajectory_065,3,1.0,1.0,35393330.333333336,1.0,9.748488834330809,150.0
panda,single_gn_k0,5bdcc2d8aebc7b7d2e138df541304b09eb972c06a781fbf126b84888026ce734,smooth,trajectory_026,3,1.0,1.0,40782208.0,1.0,0.7396005888276568,150.0
panda,single_gn_k0,5c3485c9a41783628ed9200eabb9c7aa756b2d1838f092b31a88491623ae52e2,high_curvature,trajectory_124,3,1.0,1.0,40915349.333333336,1.0,6.613973066210941,150.0
panda,single_gn_k0,5dac1d49889fe9e09b4c32f417b1bf4ee86389af5d20fc3823371a7ee2bba187,joint_limit_return,trajectory_103,3,1.0,1.0,40579877.666666664,1.0,0.5165810349900779,150.0
panda,single_gn_k0,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,near_singular,trajectory_042,3,1.0,1.0,39019937.0,1.0,1.5794930689152864,150.0
panda,single_gn_k0,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,joint_limit_return,trajectory_092,3,1.0,1.0,41004432.666666664,1.0,12.991673317103652,150.0
panda,single_gn_k0,6586e2c2aa7b28f704b4e4da538ca71d7f5b6ecb11bdc8906e682eca50fbbad1,joint_limit_return,trajectory_107,3,1.0,1.0,40600978.333333336,1.0,0.5193492211949853,150.0
panda,single_gn_k0,68eda3224034b5683d377b5d7cddd0db39a9c6a0fc30def562c3282bdf4cfda6,smooth,trajectory_023,3,1.0,1.0,40811835.666666664,1.0,1.364801586043986,150.0
panda,single_gn_k0,6a1c3a555eddf23620d15ee7cb9500f45bbd54b6f5f7d61f9643b9d310581150,joint_limit_return,trajectory_102,3,1.0,1.0,40977939.333333336,1.0,0.7699719192037757,150.0
panda,single_gn_k0,6b0966e51c74ee179bda979ce90c28e13df86983752592ccef75cfedcedb1271,high_curvature,trajectory_147,3,1.0,1.0,41533730.0,1.0,6.000068284052934,150.0
panda,single_gn_k0,6b2979d02b4c234eab22bfc97da014daf8f5b7c94a6d47eaee20dd8705a29e94,smooth,trajectory_036,3,1.0,1.0,40767860.666666664,1.0,0.7761504528808469,150.0
panda,single_gn_k0,6f45a8b6059397bd23d369002df06b9d4a367c8e87cafa78af25eef62d2ba906,smooth,trajectory_020,3,1.0,1.0,40400378.666666664,1.0,0.5903359430039155,150.0
panda,single_gn_k0,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,high_curvature,trajectory_144,3,0.0,0.0,354738148.6666667,0.32,8.672662100147498,48.0
panda,single_gn_k0,710b8798d1f34818e642157f92c158183934342acbc1f8f054abdb7080c71569,high_curvature,trajectory_143,3,1.0,1.0,40963637.666666664,1.0,7.633152217018657,150.0
panda,single_gn_k0,75d52c890b861cdb7f9862279ecbe3d5318b78f4d93cd28cc30414ef5493341c,smooth,trajectory_035,3,1.0,1.0,40815492.666666664,1.0,0.5999625452586631,150.0
panda,single_gn_k0,76014196d575d651386f649f98c4d3dd7f03787edbfd42b80122072d25c83bba,near_singular,trajectory_066,3,1.0,1.0,40247832.666666664,1.0,1.1814840174550376,150.0
panda,single_gn_k0,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,joint_limit_return,trajectory_111,3,1.0,1.0,40908012.0,1.0,0.6376778965460206,150.0
panda,single_gn_k0,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,near_singular,trajectory_046,3,1.0,1.0,39288017.666666664,1.0,1.6761791915882618,150.0
panda,single_gn_k0,79a9d8a888407eb550cf8684661f49bc7ef7579e670e95b79b09ae9c996b9b0d,smooth,trajectory_019,3,1.0,1.0,40515041.666666664,1.0,0.818099288423562,150.0
panda,single_gn_k0,79b541a168d9d17d398c8098d305be992824956b558db5da00571e9427e38c44,near_singular,trajectory_077,3,1.0,1.0,39112538.666666664,1.0,1.589646991711836,150.0
panda,single_gn_k0,7a4b0e446427145d85dd1b448c80c4b2902f9595f8588456fecd4093f299a8df,joint_limit_return,trajectory_117,3,1.0,1.0,40686486.666666664,1.0,0.6947834885148706,150.0
panda,single_gn_k0,7c4f7297f4e3c51c94bbff33f1f6fea524a7aeb44e815849ac855cd47cb12778,near_singular,trajectory_047,3,1.0,1.0,39972805.333333336,1.0,0.8465495059479449,150.0
panda,single_gn_k0,8159f4b8a9c566ba4d2d648b7a0ce5497eff71c08df175337922b21578479645,high_curvature,trajectory_157,3,1.0,1.0,40777822.333333336,1.0,5.737220984009046,150.0
panda,single_gn_k0,84f83b0ba1930b447be1abf5134e2558f2120f5657126a3a00b788b94429902d,high_curvature,trajectory_141,3,1.0,1.0,40979566.666666664,1.0,6.247224614024707,150.0
panda,single_gn_k0,883e06904863f75da01f0a8b29601d8d6c4e5e3d4391b559c9a576779b153be2,near_singular,trajectory_063,3,1.0,1.0,39640379.666666664,1.0,1.2146513084416777,150.0
panda,single_gn_k0,891914e1ae3556ab6b0945f9863bdec1840dd5a264e93c627a51b7581f16dfe8,high_curvature,trajectory_134,3,1.0,1.0,40849935.333333336,1.0,7.43346131308338,150.0
panda,single_gn_k0,8bebd193c402f03b5f2bdcd9ccfa7c6ea00cd4821f9b4165aa9533694979e773,joint_limit_return,trajectory_106,3,1.0,1.0,40646554.666666664,1.0,0.6926296217785562,150.0
panda,single_gn_k0,8eb0376749a7bcb5bb763b8809e852eb2830de76762dcdd0f2ef9dcf64a3ccec,high_curvature,trajectory_152,3,1.0,1.0,40995702.333333336,1.0,7.994791902378661,150.0
panda,single_gn_k0,91dba0fb58c14a6382c14e9d6f796faac1dae38265d099f7bf09cdb6e2f2f8cc,smooth,trajectory_018,3,1.0,1.0,41010591.333333336,1.0,0.8934858943799332,150.0
panda,single_gn_k0,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,high_curvature,trajectory_131,3,1.0,1.0,40592014.333333336,1.0,8.072820463034942,150.0
panda,single_gn_k0,92b622165930ed028b13c8c2a3d6133c389f1a260daf0561cfcff77a8d9f844b,near_singular,trajectory_044,3,1.0,1.0,39332935.0,1.0,1.2005462405598888,150.0
panda,single_gn_k0,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,high_curvature,trajectory_137,3,1.0,1.0,40664582.0,1.0,8.327362397985222,150.0
panda,single_gn_k0,941208ad496f124a01969cbcd5952f3d62d67fd41b608983f17a9968782c4827,high_curvature,trajectory_149,3,1.0,1.0,40790190.333333336,1.0,9.376509000349987,150.0
panda,single_gn_k0,95f75106b91876cd6f738407fc0ef5a94df2060332a02c67ac9ea3733c714ed4,smooth,trajectory_000,3,1.0,1.0,40534571.0,1.0,0.7010210314870179,150.0
panda,single_gn_k0,969ba5d44c0c1d23ec4d7872e24f6fb53691d315f926ddf3bba5bf77a876acba,near_singular,trajectory_071,3,1.0,1.0,39986553.0,1.0,1.9018496807130143,150.0
panda,single_gn_k0,98a64163a7bd63a545af06f06534fbce4eb6002995e513221ad2614b1706b9ad,smooth,trajectory_002,3,1.0,1.0,40576397.0,1.0,0.515504897657773,150.0
panda,single_gn_k0,98a8aab5c8e29361ccafa7a573c6c335bc3b5a38f2b5ffb7af6a8d682c72f8b5,joint_limit_return,trajectory_119,3,1.0,1.0,40716064.666666664,1.0,0.5569104086883429,150.0
panda,single_gn_k0,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,joint_limit_return,trajectory_096,3,1.0,1.0,40821921.333333336,1.0,0.5707782916679222,150.0
panda,single_gn_k0,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,near_singular,trajectory_048,3,1.0,1.0,40245934.333333336,1.0,0.697668581988187,150.0
panda,single_gn_k0,a05d83f7ddfc14a4cdfa84454006e4d9e5ee9dcf7c2bedac15fd258bf8c34136,joint_limit_return,trajectory_081,3,1.0,1.0,40807763.666666664,1.0,0.7611554812528872,150.0
panda,single_gn_k0,a1b85e534d2e0cdb72790b6734610df5aa37117f3174bde1e7216baec8456552,smooth,trajectory_004,3,1.0,1.0,40622517.666666664,1.0,0.6042047031454555,150.0
panda,single_gn_k0,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,near_singular,trajectory_061,3,1.0,1.0,39134949.0,1.0,4.442215846489546,150.0
panda,single_gn_k0,a41fa9fd32eb51775be76cb69ed2f1a90c7db2fa4635519af5f36aa1f9882715,joint_limit_return,trajectory_099,3,1.0,1.0,40892146.333333336,1.0,0.6157608447330887,150.0
panda,single_gn_k0,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,near_singular,trajectory_076,3,1.0,1.0,38378173.0,1.0,3.0334404908086916,150.0
panda,single_gn_k0,a614e3a4c0b7636e17bf50037f1bf43f2ef3b76be9053ce9be5e9d2970b350aa,smooth,trajectory_001,3,1.0,1.0,40984665.0,1.0,0.8050253298596043,150.0
panda,single_gn_k0,a9445fc6e5fb718c951f64a65114eec0d3b485d66e12c4a1e5e95a92991dc00b,joint_limit_return,trajectory_108,3,1.0,1.0,40831352.666666664,1.0,0.6714084480176189,150.0
