input_id,site_id,uid,repeat,frame,previous_q,target_position,target_rotation,dt,query_hash,method,internal_ok,internal_status,native_return_code,iterations,solver_function_evaluations,finite,q,accepted,verification_reasons,position_error,orientation_error,total_latency_ns,conversion_ns,solve_ns,verification_ns,budget_ms,returned_within_5ms,returned_within_20ms,lower,upper,seed_q,velocity_utilization,nominal_velocity_utilization,velocity_utilization_per_joint,joint_limit_margin,failure_kind
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,1,34,"[-1.3023180546906594, -0.031450361115783476, -1.5231972333681623, -2.0199854338138548, -1.0726026327177973, 1.8740691290770901, -1.8413899433061192]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,cd4c3600a992c5481b0bc2b12bdb0915239ed11343ba2cd4bfc89ae03e0b4ca1,trac_strict_5ms,True,native_success,1,,,True,"[-1.3244330637174409, 0.011822197668294456, -1.5275863218213366, -2.029625888248489, -1.0448998982615947, 1.8968499797300555, -1.8613417151997986]",True,[],4.764765460242986e-06,1.0294476782609336e-05,472211,28812,328207,114923,5,True,True,"[-1.3459180546906593, -0.07505036111578346, -1.5667972333681621, -2.0635854338138544, -1.1249026327177971, 1.8217691290770903, -1.893689943306119]","[-1.2587180546906596, 0.012149638884216522, -1.4795972333681624, -1.976385433813855, -1.0203026327177975, 1.92636912907709, -1.7890899433061194]","[-1.3023180546906594, -0.031450361115783476, -1.5231972333681623, -2.0199854338138548, -1.0726026327177973, 1.8740691290770901, -1.8413899433061192]",0.9924898803687598,0.9947714663006422,"[0.5072249776784732, 0.9924898803687598, 0.1006671663572091, 0.22111134024390963, 0.5296889953384826, 0.4355803184123408, 0.3814870342959746]",1.0359582848002014,accepted
state_18_candidate_00,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,2,75,"[-2.426801562809565, -0.3444276289503755, 1.2898073028288033, -0.41686920772147834, 0.038900677797882546, 1.960272364227653, 1.480932000557626]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,7fe4af04f1cd5df95f02f8a91097814f7163f2b0bf57bd83c3a725442b42baa0,trac_strict_20ms,True,native_success,1,,,True,"[-2.450971972513487, -0.3402153335534194, 1.298157938363289, -0.41237135062260855, 0.04244073529749405, 1.951972272959216, 1.4836213900455848]",True,[],2.0209812517795736e-06,2.5877087730145675e-06,198384,19509,74456,104192,20,True,True,"[-2.4704015628095646, -0.3880276289503754, 1.2462073028288034, -0.4604692077214783, -0.013399322202117451, 1.9079723642276532, 1.4286320005576263]","[-2.3832015628095653, -0.30082762895037557, 1.3334073028288032, -0.37326920772147837, 0.09120067779788253, 2.0125723642276525, 1.5332320005576259]","[-2.426801562809565, -0.3444276289503755, 1.2898073028288033, -0.41686920772147834, 0.038900677797882546, 1.960272364227653, 1.480932000557626]",0.5543671950440859,0.5556416023890149,"[0.5543671950440859, 0.09661227974669981, 0.19152833794692165, 0.103161860065821, 0.06768752389314539, 0.1587015538898089, 0.05142236114643815]",0.3425713506226086,accepted
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,1,34,"[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,f076c1a4e9082e6e3a7610892c7f786a20ab8cb608282d51ef8a6fa13fa72e35,trac_task_5ms,True,native_success,1,,,True,"[-1.2608016419930719, -0.02209175813249447, -1.5763997674289563, -2.0267434770852155, -1.0723903251574045, 1.8709217049774336, -1.8489157330802712]",True,[],0.00048326551092391567,0.000837084587668394,303490,18214,151518,133443,5,True,True,"[-1.3241180068763616, -0.08971510190320377, -1.5819652439325642, -2.062325239417216, -1.1367831494552856, 1.810429010978964, -1.8885184715549994]","[-1.2369180068763619, -0.002515101903203782, -1.4947652439325645, -1.9751252394172163, -1.032183149455286, 1.9150290109789636, -1.7839184715549998]","[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]",0.8723514563392641,0.874356861986021,"[0.45221020374518056, 0.5509941231814063, 0.8723514563392641, 0.18390453366971013, 0.23122034986388676, 0.1566480688043935, 0.2427774670224019]",1.0450565229147846,accepted
state_08_candidate_03,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,1,75,"[-1.443519496940288, 0.39120778355188895, -0.2399401363953118, -1.6042548585149246, 0.10681656909796983, 1.4129500704046223, 0.11468581221946804]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,d976374984bdc57d915eb34fc10152b1d46fad02435b30d5ad887603ff9f03a4,trac_strict_20ms,True,native_success,1,,,True,"[-1.4388446427051174, 0.3990219444362581, -0.23442903368203882, -1.6133771996971047, 0.11602119362709742, 1.403884305110331, 0.1224730189181212]",True,[],1.935282351616278e-08,2.2372126610021016e-08,235932,23847,86000,125654,20,True,True,"[-1.4871194969402879, 0.347607783551889, -0.2835401363953118, -1.6478548585149244, 0.054516569097969834, 1.3606500704046225, 0.06238581221946805]","[-1.3999194969402882, 0.4348077835518889, -0.19634013639531184, -1.5606548585149247, 0.1591165690979698, 1.465250070404622, 0.166985812219468]","[-1.443519496940288, 0.39120778355188895, -0.2399401363953118, -1.6042548585149246, 0.10681656909796983, 1.4129500704046223, 0.11468581221946804]",0.2092280087655995,0.20970899269379628,"[0.10722142741217126, 0.17922387349470523, 0.12640143837782078, 0.2092280087655995, 0.17599664491639766, 0.17334159262507404, 0.14889496555742168]",1.3637780555637418,accepted
state_18_candidate_03,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,4,75,"[-2.4312335381212065, -0.3503832940899299, 1.269944245773473, -0.4172995057408279, 0.06505067779788254, 1.9602254601034064, 1.4764726185001207]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,bcd5c6f1a6ed9a16305883e3d5332353ec70e4bba50ab424e65afb9367fc29a7,trac_task_5ms,True,native_success,1,,,True,"[-2.461934323908769, -0.3458920683868352, 1.282212186137741, -0.40846910772879125, 0.0708539732441153, 1.9498947600798222, 1.4789421612610198]",True,[],0.000139584684701021,0.0001335872161075514,194836,20871,66508,107103,5,True,True,"[-2.474833538121206, -0.3939832940899299, 1.2263442457734732, -0.4608995057408279, 0.012750677797882541, 1.9079254601034066, 1.424172618500121]","[-2.387633538121207, -0.30678329408992994, 1.313544245773473, -0.37369950574082794, 0.11735067779788252, 2.0125254601034057, 1.5287726185001205]","[-2.4312335381212065, -0.3503832940899299, 1.269944245773473, -0.4172995057408279, 0.06505067779788254, 1.9602254601034064, 1.4764726185001207]",0.7041464630174891,0.7057651905186787,"[0.7041464630174891, 0.10300976383244681, 0.2813747789969682, 0.20253206449625383, 0.11096167201209864, 0.19752772511633196, 0.04721879083937224]",0.3386691077287912,accepted
state_08_candidate_03,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,3,75,"[-1.443519496940288, 0.39120778355188895, -0.2399401363953118, -1.6042548585149246, 0.10681656909796983, 1.4129500704046223, 0.11468581221946804]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,d976374984bdc57d915eb34fc10152b1d46fad02435b30d5ad887603ff9f03a4,trac_task_20ms,True,native_success,1,,,True,"[-1.4387708385431917, 0.3986764919742953, -0.23447921187417953, -1.6137524590682026, 0.11580232339006602, 1.4038650573227471, 0.12255450311394578]",True,[],0.00011722269070230307,0.00019932212846741944,283648,18774,73283,190718,20,True,True,"[-1.4871194969402879, 0.347607783551889, -0.2835401363953118, -1.6478548585149244, 0.054516569097969834, 1.3606500704046225, 0.06238581221946805]","[-1.3999194969402882, 0.4348077835518889, -0.19634013639531184, -1.5606548585149247, 0.1591165690979698, 1.465250070404622, 0.166985812219468]","[-1.443519496940288, 0.39120778355188895, -0.2399401363953118, -1.6042548585149246, 0.10681656909796983, 1.4129500704046223, 0.11468581221946804]",0.21783487507518542,0.2183356449029445,"[0.10891418341964157, 0.17130065189005328, 0.12525056241129087, 0.21783487507518542, 0.17181174554677234, 0.17370961915631258, 0.15045298077395294]",1.3641235080257046,accepted
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,4,34,"[-1.2696180546906595, -0.058202009989788285, -1.543773696544194, -2.017704977637241, -1.0942001921997166, 1.853337704591326, -1.8320568264644346]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,fedee555fa5b7fd3cc1f22870f86b854846a58da93be50fe993766e0699224e4,trac_strict_5ms,True,native_success,1,,,True,"[-1.2323487319322255, -0.06166132387865543, -1.58702637303755, -2.023283459189079, -1.1041307173831203, 1.8402443187426136, -1.83528117355189]",True,[],7.798995524888398e-06,4.364364928386396e-06,477710,23448,339939,114048,5,True,True,"[-1.3132180546906593, -0.10180200998978826, -1.5873736965441938, -2.0613049776372407, -1.1465001921997164, 1.8010377045913262, -1.8843568264644344]","[-1.2260180546906596, -0.014602009989788287, -1.500173696544194, -1.9741049776372412, -1.0419001921997169, 1.9056377045913258, -1.7797568264644348]","[-1.2696180546906595, -0.058202009989788285, -1.543773696544194, -2.017704977637241, -1.0942001921997166, 1.853337704591326, -1.8320568264644346]",0.9920338645265153,0.9943144021461165,"[0.854800980698027, 0.0793420616712648, 0.9920338645265153, 0.12794682458343629, 0.18987619853544263, 0.2503515458644806, 0.06165099593604851]",1.0485165408109212,accepted
state_13_candidate_03,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,3,75,"[1.0608872508589524, 0.030913972786317197, -2.1435111228548696, -0.45645156753417276, 0.22368263314440737, 0.7103460210518396, -1.0731748251598965]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,34883eeb40d37367180c949c45930b620f51e3970d9572a18c66cc51a5073651,trac_strict_20ms,True,native_success,1,,,True,"[1.0478518506154868, 0.04354527371760891, -2.1383056300576877, -0.4546909984444745, 0.23643953790549477, 0.7141288960025666, -1.074994816910564]",True,[],5.827018401575425e-07,1.851975361123813e-06,234707,20221,96060,118131,20,True,True,"[1.0172872508589526, -0.012686027213682801, -2.187111122854869, -0.5000515675341727, 0.1713826331444074, 0.6580460210518397, -1.1254748251598963]","[1.1044872508589523, 0.07451397278631718, -2.09991112285487, -0.4128515675341728, 0.2759826331444073, 0.7626460210518395, -1.0208748251598967]","[1.0608872508589524, 0.030913972786317197, -2.1435111228548696, -0.45645156753417276, 0.22368263314440737, 0.7103460210518396, -1.0731748251598965]",0.29897706980425715,0.29966437341300256,"[0.29897706980425715, 0.289708736956232, 0.11939203663261133, 0.04038002499307886, 0.24391787306094456, 0.07233030498521861, 0.03479907745062341]",0.3848909984444745,accepted
state_14_candidate_05,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,2,75,"[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,a6a36a3fa7a997af39b13edf8a9fc93f52b279603ba2a2a327d3451236acc7e6,trac_task_5ms,True,native_success,1,,,True,"[2.469379005586708, 0.2223823389274135, -1.8164948108710033, -0.33715540396906907, -1.309004875065238, 0.2231777034975583, 0.4314175241023882]",True,[],1.1041999358530747e-05,2.0167701285040552e-05,244313,19524,65838,158455,5,True,True,"[2.42759849057807, 0.18423259245050327, -1.863041003564407, -0.379855483346298, -1.353278796415697, 0.16611370761066538, 0.3873566297325297]","[2.514798490578069, 0.27143259245050316, -1.7758410035644072, -0.29265548334629815, -1.2486787964156973, 0.2707137076106653, 0.4919566297325296]","[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]",0.1575354804998368,0.157837272608074,"[0.041731307141319514, 0.125005814749765, 0.06757322691293104, 0.020640381256215593, 0.1534623068745883, 0.09108978751229332, 0.1575354804998368]",0.2406777034975583,accepted
state_13_candidate_05,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,0,75,"[1.076437247162428, 0.031924208625433055, -2.1609511228548692, -0.4581792580806854, 0.2250781477642947, 0.7110200424690613, -1.0739156055017467]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,31e3aa77351237ae68bb87a0cfb4f197b2b4a9291c8130968e128c3150231fac,trac_task_20ms,True,native_success,1,,,True,"[1.0543299790677656, 0.05100299708234057, -2.1659221618724014, -0.4622581417883079, 0.25314249705632924, 0.7164807753025761, -1.081591999130884]",True,[],0.0001006378921293281,0.00031809249154791496,238624,20472,90996,126844,20,True,True,"[1.032837247162428, -0.011675791374566943, -2.204551122854869, -0.5017792580806852, 0.1727781477642947, 0.6587200424690614, -1.1262156055017465]","[1.1200372471624278, 0.07552420862543303, -2.1173511228548696, -0.41457925808068546, 0.27737814776429465, 0.7633200424690612, -1.021615605501747]","[1.076437247162428, 0.031924208625433055, -2.1609511228548692, -0.4581792580806854, 0.2250781477642947, 0.7110200424690613, -1.0739156055017467]",0.5366032369413872,0.5376312124910834,"[0.5070474333638153, 0.43758689121347516, 0.11401465636541636, 0.09355237861519482, 0.5366032369413872, 0.10441171765802852, 0.14677616881715683]",0.39245814178830785,accepted
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,0,34,"[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,f076c1a4e9082e6e3a7610892c7f786a20ab8cb608282d51ef8a6fa13fa72e35,dls_task,True,converged,,1,3,True,"[-1.2836751304341705, -0.041020858374834476, -1.545076311629341, -2.0271511762075107, -1.087660585059376, 1.8568843400946693, -1.8422097075243438]",True,[],0.0006620304599083608,0.0005584190833977231,629158,19014,512067,97763,,True,True,"[-1.3241180068763616, -0.08971510190320377, -1.5819652439325642, -2.062325239417216, -1.1367831494552856, 1.810429010978964, -1.8885184715549994]","[-1.2369180068763619, -0.002515101903203782, -1.4947652439325645, -1.9751252394172163, -1.032183149455286, 1.9150290109789636, -1.7839184715549998]","[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]",0.19325543097005907,0.19369969632861092,"[0.07241109077542954, 0.11684044789837855, 0.15392357102698487, 0.19325543097005907, 0.06075402684684737, 0.11175278937465627, 0.11455518105820543]",1.0446488237924894,accepted
state_18_candidate_01,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,0,75,"[-2.4290300693853575, -0.34740372961583726, 1.2798882272625018, -0.41705671514370457, 0.05197567779788255, 1.960251645973528, 1.4787033009960158]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,6007de5a82dd36fb22186e91c5917ea5115a948ad99ae56d794c4b0abf4353d8,trac_strict_5ms,True,native_success,1,,,True,"[-2.453143926605767, -0.3431774393422287, 1.288129023240162, -0.41255242929426494, 0.05554634533751825, 1.9519410415312508, 1.4814139959758814]",True,[],2.0103798179110015e-06,2.5875942634070633e-06,237330,20448,88540,127767,5,True,True,"[-2.472630069385357, -0.39100372961583724, 1.236288227262502, -0.4606567151437045, -0.0003243222021174496, 1.9079516459735282, 1.426403300996016]","[-2.385430069385358, -0.3038037296158373, 1.3234882272625017, -0.37345671514370465, 0.10427567779788253, 2.0125516459735273, 1.5310033009960156]","[-2.4290300693853575, -0.34740372961583726, 1.2798882272625018, -0.41705671514370457, 0.05197567779788255, 1.960251645973528, 1.4787033009960158]",0.5530701197341651,0.5543415452967724,"[0.5530701197341651, 0.09693326315615931, 0.18900908205642783, 0.10330930847338593, 0.06827280190508038, 0.15890257059803362, 0.051829731928597446]",0.34275242929426497,accepted
