robot,uid,baseline,repeat,change,previous_q,target_position,target_rotation,dt,relative_q,baseline_q,relative_accepted,baseline_accepted,relative_reasons,baseline_reasons,raw_file,relative_line,baseline_line
panda,0d32c6916decb925d713a8b84dc54d863d0c9c284dd3c084e1b925ac1edc08ea,range_loss_matched,1,gained,"[0.11164274270848384,-0.0588021847866107,1.4130578700617678,-2.113586838598634,-2.363869273527027,1.9243055065790202,-2.3408478951123355]","[0.060874552443233254,0.5703891033227938,0.5054308236240215]","[[0.5979574654422817,0.5122932322557119,0.6164434391790031],[-0.7755015498069792,0.1753786747034152,0.606497870322928],[0.2025937209511095,-0.8407127717861012,0.5021531833882119]]",0.02,"[0.15372099863943095,-0.1024021847865671,1.3694578700618114,-2.155269978312314,-2.416169273526975,1.874966851891445,-2.3931478951122833]","[0.15018090407664486,-0.1024021847865671,1.3718409811033192,-2.1571868385985904,-2.416169273526975,1.8752861232526756,-2.3931478951122833]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,19767,19763
panda,0d32c6916decb925d713a8b84dc54d863d0c9c284dd3c084e1b925ac1edc08ea,range_loss_matched,2,gained,"[0.11164274270848384,-0.0588021847866107,1.4130578700617678,-2.113586838598634,-2.363869273527027,1.9243055065790202,-2.3408478951123355]","[0.060874552443233254,0.5703891033227938,0.5054308236240215]","[[0.5979574654422817,0.5122932322557119,0.6164434391790031],[-0.7755015498069792,0.1753786747034152,0.606497870322928],[0.2025937209511095,-0.8407127717861012,0.5021531833882119]]",0.02,"[0.15372099863943095,-0.1024021847865671,1.3694578700618114,-2.155269978312314,-2.416169273526975,1.874966851891445,-2.3931478951122833]","[0.15018090407664486,-0.1024021847865671,1.3718409811033192,-2.1571868385985904,-2.416169273526975,1.8752861232526756,-2.3931478951122833]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,19766,19753
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,range_loss_matched,0,gained,"[1.477032656189147,-0.06944041354537167,2.2567239357785427,-0.4733362650443165,-2.1687291015141117,1.8101116301214797,-1.2098930281548252]","[-0.1899956397330003,-0.1365511221653292,1.1355701837141394]","[[-0.9759024441250462,0.0071742361521325276,-0.21808931630502776],[-0.19225456425660045,-0.5010111590975832,0.8438163313080642],[-0.10321144351895113,0.8654110865914126,0.4903172943425561]]",0.02,"[1.5206326561891033,-0.10902527341797964,2.2799516457794535,-0.44191358135155534,-2.116429101514164,1.7646929995771377,-1.2447507806012197]","[1.5206326561891033,-0.10948702824053438,2.2809864459881326,-0.4421969596832897,-2.116429101514164,1.7589226541953473,-1.2448654924183808]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31366,31352
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,range_loss_matched,1,gained,"[1.477032656189147,-0.06944041354537167,2.2567239357785427,-0.4733362650443165,-2.1687291015141117,1.8101116301214797,-1.2098930281548252]","[-0.1899956397330003,-0.1365511221653292,1.1355701837141394]","[[-0.9759024441250462,0.0071742361521325276,-0.21808931630502776],[-0.19225456425660045,-0.5010111590975832,0.8438163313080642],[-0.10321144351895113,0.8654110865914126,0.4903172943425561]]",0.02,"[1.5206326561891033,-0.10902527341797964,2.2799516457794535,-0.44191358135155534,-2.116429101514164,1.7646929995771377,-1.2447507806012197]","[1.5206326561891033,-0.10948702824053438,2.2809864459881326,-0.4421969596832897,-2.116429101514164,1.7589226541953473,-1.2448654924183808]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31367,31364
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,range_loss_matched,2,gained,"[1.477032656189147,-0.06944041354537167,2.2567239357785427,-0.4733362650443165,-2.1687291015141117,1.8101116301214797,-1.2098930281548252]","[-0.1899956397330003,-0.1365511221653292,1.1355701837141394]","[[-0.9759024441250462,0.0071742361521325276,-0.21808931630502776],[-0.19225456425660045,-0.5010111590975832,0.8438163313080642],[-0.10321144351895113,0.8654110865914126,0.4903172943425561]]",0.02,"[1.5206326561891033,-0.10902527341797964,2.2799516457794535,-0.44191358135155534,-2.116429101514164,1.7646929995771377,-1.2447507806012197]","[1.5206326561891033,-0.10948702824053438,2.2809864459881326,-0.4421969596832897,-2.116429101514164,1.7589226541953473,-1.2448654924183808]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31348,31351
panda,11ba86af3079de82cf27223c75ee5d2cb98873ea6e6a70841e0c7a33cbe7400d,range_loss_matched,0,gained,"[-0.36513557197217406,0.7273541207786851,2.4797824835191964,-0.43875297653652856,-0.23441011540519163,1.362058613290933,2.602164248111584]","[0.3444012688469286,0.10040839675047569,1.0229140715312754]","[[0.1626163171396307,-0.8616330186877054,-0.48077486883889364],[-0.00020815155685704762,-0.48729055608878635,0.8732398700354963],[-0.9866893584471621,-0.1419029776072156,-0.07942074586236043]]",0.02,"[-0.32153557197221766,0.6970234460674267,2.4765143492804644,-0.41294070478555456,-0.22186982674051545,1.4127978401632684,2.5640919750155007]","[-0.3257127774677355,0.7041560160020475,2.484952672905166,-0.42576069361075186,-0.23070146301671504,1.4143586132908805,2.5556031088879356]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,12971,12964
panda,11ba86af3079de82cf27223c75ee5d2cb98873ea6e6a70841e0c7a33cbe7400d,range_loss_matched,1,gained,"[-0.36513557197217406,0.7273541207786851,2.4797824835191964,-0.43875297653652856,-0.23441011540519163,1.362058613290933,2.602164248111584]","[0.3444012688469286,0.10040839675047569,1.0229140715312754]","[[0.1626163171396307,-0.8616330186877054,-0.48077486883889364],[-0.00020815155685704762,-0.48729055608878635,0.8732398700354963],[-0.9866893584471621,-0.1419029776072156,-0.07942074586236043]]",0.02,"[-0.32153557197221766,0.6970234460674267,2.4765143492804644,-0.41294070478555456,-0.22186982674051545,1.4127978401632684,2.5640919750155007]","[-0.3257127774677355,0.7041560160020475,2.484952672905166,-0.42576069361075186,-0.23070146301671504,1.4143586132908805,2.5556031088879356]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,12969,12967
panda,11ba86af3079de82cf27223c75ee5d2cb98873ea6e6a70841e0c7a33cbe7400d,range_loss_matched,2,gained,"[-0.36513557197217406,0.7273541207786851,2.4797824835191964,-0.43875297653652856,-0.23441011540519163,1.362058613290933,2.602164248111584]","[0.3444012688469286,0.10040839675047569,1.0229140715312754]","[[0.1626163171396307,-0.8616330186877054,-0.48077486883889364],[-0.00020815155685704762,-0.48729055608878635,0.8732398700354963],[-0.9866893584471621,-0.1419029776072156,-0.07942074586236043]]",0.02,"[-0.32153557197221766,0.6970234460674267,2.4765143492804644,-0.41294070478555456,-0.22186982674051545,1.4127978401632684,2.5640919750155007]","[-0.3257127774677355,0.7041560160020475,2.484952672905166,-0.42576069361075186,-0.23070146301671504,1.4143586132908805,2.5556031088879356]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,12963,12965
panda,15ea91ec48a2ef79a4d226e20c3c8e7fe9811bacaac45ba5e415c03066fb8a4d,range_loss_matched,0,gained,"[2.1733374315536564,-0.5583045227814538,1.9427425763814434,-0.9210911676407267,-1.282149240608846,2.9511950538416962,-0.8254994059645671]","[0.0724084491423219,-0.6792811569864352,0.8040766098003437]","[[0.31307822564500515,0.8573431394001962,-0.4085887491725517],[-0.5331966649857925,-0.19734677179541776,-0.8226515471996363],[-0.785928330749696,0.47541244513090164,0.3953475255261551]]",0.02,"[2.216937431553613,-0.6016131801083958,1.986259279632415,-0.8779250580637948,-1.2300240233010675,2.8990505264146647,-0.8777994059645148]","[2.2167212701324197,-0.5995833525053046,1.986133407711659,-0.8777168748815342,-1.255712402833048,2.903440727129923,-0.850160487417058]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35436,35425
panda,15ea91ec48a2ef79a4d226e20c3c8e7fe9811bacaac45ba5e415c03066fb8a4d,range_loss_matched,1,gained,"[2.1733374315536564,-0.5583045227814538,1.9427425763814434,-0.9210911676407267,-1.282149240608846,2.9511950538416962,-0.8254994059645671]","[0.0724084491423219,-0.6792811569864352,0.8040766098003437]","[[0.31307822564500515,0.8573431394001962,-0.4085887491725517],[-0.5331966649857925,-0.19734677179541776,-0.8226515471996363],[-0.785928330749696,0.47541244513090164,0.3953475255261551]]",0.02,"[2.216937431553613,-0.6016131801083958,1.986259279632415,-0.8779250580637948,-1.2300240233010675,2.8990505264146647,-0.8777994059645148]","[2.2167212701324197,-0.5995833525053046,1.986133407711659,-0.8777168748815342,-1.255712402833048,2.903440727129923,-0.850160487417058]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35432,35430
panda,15ea91ec48a2ef79a4d226e20c3c8e7fe9811bacaac45ba5e415c03066fb8a4d,range_loss_matched,2,gained,"[2.1733374315536564,-0.5583045227814538,1.9427425763814434,-0.9210911676407267,-1.282149240608846,2.9511950538416962,-0.8254994059645671]","[0.0724084491423219,-0.6792811569864352,0.8040766098003437]","[[0.31307822564500515,0.8573431394001962,-0.4085887491725517],[-0.5331966649857925,-0.19734677179541776,-0.8226515471996363],[-0.785928330749696,0.47541244513090164,0.3953475255261551]]",0.02,"[2.216937431553613,-0.6016131801083958,1.986259279632415,-0.8779250580637948,-1.2300240233010675,2.8990505264146647,-0.8777994059645148]","[2.2167212701324197,-0.5995833525053046,1.986133407711659,-0.8777168748815342,-1.255712402833048,2.903440727129923,-0.850160487417058]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35438,35446
panda,16d931b8b208381482c3a9ef96bcafa33b09e2a1fcfcc8202b326316fae6beac,range_loss_matched,0,gained,"[1.1594695528879053,-1.3095154126364443,-1.0673588441591773,-0.44700533303388656,-1.582693557901437,2.8212759926007553,-2.083132739346456]","[-0.12292585158588751,-0.7736148849516492,0.6499777379726784]","[[0.9536868624888428,0.2859090524662077,0.09347396447173162],[0.05454080376161992,0.14123912565997848,-0.9884719571681544],[-0.29581526167732414,0.9477908646429759,0.11910418908710209]]",0.02,"[1.2026534726291864,-1.3530487000108706,-1.1109588441591336,-0.4039536337077357,-1.6349935579013846,2.8734448975590143,-2.1348957917464526]","[1.1952433153530162,-1.3531154126364007,-1.1099951169303426,-0.41432139466921525,-1.6328446053019037,2.8596241431941567,-2.1352823997171244]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,23234,23246
panda,16d931b8b208381482c3a9ef96bcafa33b09e2a1fcfcc8202b326316fae6beac,range_loss_matched,1,gained,"[1.1594695528879053,-1.3095154126364443,-1.0673588441591773,-0.44700533303388656,-1.582693557901437,2.8212759926007553,-2.083132739346456]","[-0.12292585158588751,-0.7736148849516492,0.6499777379726784]","[[0.9536868624888428,0.2859090524662077,0.09347396447173162],[0.05454080376161992,0.14123912565997848,-0.9884719571681544],[-0.29581526167732414,0.9477908646429759,0.11910418908710209]]",0.02,"[1.2026534726291864,-1.3530487000108706,-1.1109588441591336,-0.4039536337077357,-1.6349935579013846,2.8734448975590143,-2.1348957917464526]","[1.1952433153530162,-1.3531154126364007,-1.1099951169303426,-0.41432139466921525,-1.6328446053019037,2.8596241431941567,-2.1352823997171244]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,23251,23249
panda,16d931b8b208381482c3a9ef96bcafa33b09e2a1fcfcc8202b326316fae6beac,range_loss_matched,2,gained,"[1.1594695528879053,-1.3095154126364443,-1.0673588441591773,-0.44700533303388656,-1.582693557901437,2.8212759926007553,-2.083132739346456]","[-0.12292585158588751,-0.7736148849516492,0.6499777379726784]","[[0.9536868624888428,0.2859090524662077,0.09347396447173162],[0.05454080376161992,0.14123912565997848,-0.9884719571681544],[-0.29581526167732414,0.9477908646429759,0.11910418908710209]]",0.02,"[1.2026534726291864,-1.3530487000108706,-1.1109588441591336,-0.4039536337077357,-1.6349935579013846,2.8734448975590143,-2.1348957917464526]","[1.1952433153530162,-1.3531154126364007,-1.1099951169303426,-0.41432139466921525,-1.6328446053019037,2.8596241431941567,-2.1352823997171244]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,23243,23241
panda,2018fa9c25c8ff9a09911928728f0f712d1653a01f57ce8114d32ffae55e4f58,range_loss_matched,0,gained,"[-1.7223372486023845,-0.30992636767391435,-0.6524800987588102,-0.4647590379258464,0.7946588780185948,1.7879746619512293,0.509108555338027]","[-0.13055144005799432,0.0020973048934073667,1.1482064132923206]","[[-0.7023824960397996,-0.6915587088511402,-0.16853896127912013],[0.2706558527629771,-0.04048686492226346,-0.9618244242760277],[0.6583344428343746,-0.7211846961638261,0.21561167732069442]]",0.02,"[-1.7659372486023408,-0.2681321305310189,-0.6960800987587666,-0.4239753698590024,0.7488979455014841,1.840274661951177,0.5524397370598765]","[-1.7659372486023408,-0.26935417268017553,-0.6960800987587666,-0.4266017015452386,0.759536933138701,1.840274661951177,0.5481942423237318]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,8660,8649
panda,2018fa9c25c8ff9a09911928728f0f712d1653a01f57ce8114d32ffae55e4f58,range_loss_matched,1,gained,"[-1.7223372486023845,-0.30992636767391435,-0.6524800987588102,-0.4647590379258464,0.7946588780185948,1.7879746619512293,0.509108555338027]","[-0.13055144005799432,0.0020973048934073667,1.1482064132923206]","[[-0.7023824960397996,-0.6915587088511402,-0.16853896127912013],[0.2706558527629771,-0.04048686492226346,-0.9618244242760277],[0.6583344428343746,-0.7211846961638261,0.21561167732069442]]",0.02,"[-1.7659372486023408,-0.2681321305310189,-0.6960800987587666,-0.4239753698590024,0.7488979455014841,1.840274661951177,0.5524397370598765]","[-1.7659372486023408,-0.26935417268017553,-0.6960800987587666,-0.4266017015452386,0.759536933138701,1.840274661951177,0.5481942423237318]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,8647,8642
panda,2018fa9c25c8ff9a09911928728f0f712d1653a01f57ce8114d32ffae55e4f58,range_loss_matched,2,gained,"[-1.7223372486023845,-0.30992636767391435,-0.6524800987588102,-0.4647590379258464,0.7946588780185948,1.7879746619512293,0.509108555338027]","[-0.13055144005799432,0.0020973048934073667,1.1482064132923206]","[[-0.7023824960397996,-0.6915587088511402,-0.16853896127912013],[0.2706558527629771,-0.04048686492226346,-0.9618244242760277],[0.6583344428343746,-0.7211846961638261,0.21561167732069442]]",0.02,"[-1.7659372486023408,-0.2681321305310189,-0.6960800987587666,-0.4239753698590024,0.7488979455014841,1.840274661951177,0.5524397370598765]","[-1.7659372486023408,-0.26935417268017553,-0.6960800987587666,-0.4266017015452386,0.759536933138701,1.840274661951177,0.5481942423237318]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,8652,8644
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,range_loss_matched,0,gained,"[1.477032656189147,-0.06944041354537167,2.2567239357785427,-0.4733362650443165,-2.1687291015141117,1.8101116301214797,-1.2098930281548252]","[-0.215293277708513,-0.14704226776939308,1.129469649640455]","[[-0.9963519707240822,-0.003924612385556043,-0.08524874105733905],[-0.06860974325823327,-0.5572067579229387,0.8275344899489369],[-0.0507489267303004,0.8303645141398028,0.5549047847091354]]",0.02,"[1.5188398259645723,-0.11304041354532807,2.213949739754694,-0.5166332013766717,-2.2210291015140595,1.7584275551567552,-1.1575930281548776]","[1.482800478561944,-0.11304041354532807,2.256408974199474,-0.5103670098218289,-2.2210291015140595,1.757811630121532,-1.1650982430652215]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49009,49013
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,range_loss_matched,1,gained,"[1.477032656189147,-0.06944041354537167,2.2567239357785427,-0.4733362650443165,-2.1687291015141117,1.8101116301214797,-1.2098930281548252]","[-0.215293277708513,-0.14704226776939308,1.129469649640455]","[[-0.9963519707240822,-0.003924612385556043,-0.08524874105733905],[-0.06860974325823327,-0.5572067579229387,0.8275344899489369],[-0.0507489267303004,0.8303645141398028,0.5549047847091354]]",0.02,"[1.5188398259645723,-0.11304041354532807,2.213949739754694,-0.5166332013766717,-2.2210291015140595,1.7584275551567552,-1.1575930281548776]","[1.482800478561944,-0.11304041354532807,2.256408974199474,-0.5103670098218289,-2.2210291015140595,1.757811630121532,-1.1650982430652215]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49023,49027
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,range_loss_matched,2,gained,"[1.477032656189147,-0.06944041354537167,2.2567239357785427,-0.4733362650443165,-2.1687291015141117,1.8101116301214797,-1.2098930281548252]","[-0.215293277708513,-0.14704226776939308,1.129469649640455]","[[-0.9963519707240822,-0.003924612385556043,-0.08524874105733905],[-0.06860974325823327,-0.5572067579229387,0.8275344899489369],[-0.0507489267303004,0.8303645141398028,0.5549047847091354]]",0.02,"[1.5188398259645723,-0.11304041354532807,2.213949739754694,-0.5166332013766717,-2.2210291015140595,1.7584275551567552,-1.1575930281548776]","[1.482800478561944,-0.11304041354532807,2.256408974199474,-0.5103670098218289,-2.2210291015140595,1.757811630121532,-1.1650982430652215]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49025,49024
