robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,intervention_normalized_mean,optimization_call_rate,partial_correction_rate,effective_command_adjustment_rate,normalized_shortfall_reduction_mean
ur5e,cr_ik,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,1.0,789831825.0,1.0,9.520186477269142,0.2041315099551696,1.0,,,
ur5e,cr_ik,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,762814979.0,1.0,12.063537685332884,0.08107633183297043,1.0,,,
ur5e,cr_ik,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,1.0,780576071.0,1.0,8.440897064408075,0.04811151306323458,1.0,,,
ur5e,cr_ik,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,780347721.0,1.0,7.762360902947441,0.22295991942702809,0.9977777777777778,,,
ur5e,cr_ik,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,1.0,808045005.3333334,1.0,7.836567628990546,0.05347671088625174,1.0,,,
ur5e,cr_ik,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,1.0,779493554.3333334,1.0,8.155315355244703,0.026845370491648552,1.0,,,
ur5e,cr_ik,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,0.6666666666666666,795333268.3333334,1.0,4.489791097179489,0.06356026454421566,1.0,,,
ur5e,cr_ik,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,1.0,787443901.3333334,1.0,5.642393301477809,0.1678669548002564,1.0,,,
ur5e,cr_ik,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,0.3333333333333333,0.3333333333333333,790321167.3333334,0.888888888888889,7.0582953494866105,0.04763831022788556,1.0,,,
ur5e,cr_ik,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,786499094.3333334,1.0,12.909570534883898,0.20096966370770517,1.0,,,
ur5e,cr_ik,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,776573026.3333334,1.0,5.402825210117617,0.036038807517380866,1.0,,,
ur5e,cr_ik,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,770329136.3333334,1.0,15.039745959811484,0.16696438359257745,1.0,,,
ur5e,cr_ik,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,3,1.0,1.0,789558406.0,1.0,10.918175261403276,0.2155120433439011,1.0,,,
ur5e,cr_ik,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,3,1.0,1.0,788903966.0,1.0,2.120712701733806,0.08557040176422233,1.0,,,
ur5e,cr_ik,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,3,1.0,1.0,793879213.6666666,1.0,5.6242107339953336,0.04334491786739075,1.0,,,
ur5e,cr_ik,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,3,1.0,1.0,783020805.0,1.0,0.7794728154514788,0.01917848987591049,1.0,,,
ur5e,cr_ik,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,3,1.0,1.0,778578742.6666666,1.0,3.946058676709942,0.056159058538636814,1.0,,,
ur5e,cr_ik,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,3,0.3333333333333333,0.3333333333333333,874462918.0,0.47111111111111104,10.380628028389092,0.2012702150581883,1.0,,,
ur5e,cr_ik_minimal,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,1.0,1.0,105103950.0,1.0,19.985547684509566,0.00017124227854696915,0.5533333333333333,,,
ur5e,cr_ik_minimal,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,99630193.33333333,1.0,14.52351701630424,0.00042443984726282563,0.4066666666666667,,,
ur5e,cr_ik_minimal,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,1.0,128856368.66666667,1.0,9.445753667584675,0.0,1.0,,,
ur5e,cr_ik_minimal,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,97809787.66666667,1.0,12.075445069797487,0.0,0.47333333333333333,,,
ur5e,cr_ik_minimal,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,172383571.33333334,1.0,6.615261740086097,0.0047169128395049345,0.6377777777777777,,,
ur5e,cr_ik_minimal,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,119689946.0,1.0,25.71540375740459,0.0011735758064112913,0.5311111111111111,,,
ur5e,cr_ik_minimal,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,1.0,121456410.66666667,1.0,28.381399547551407,0.0,1.0,,,
ur5e,cr_ik_minimal,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,1.0,92693944.66666667,1.0,18.564415050679685,0.0005359286994140993,0.27111111111111114,,,
ur5e,cr_ik_minimal,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,1.0,99670636.33333333,1.0,6.662509607638856,0.0007768587780023849,0.25333333333333335,,,
ur5e,cr_ik_minimal,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,103685960.0,1.0,2.818403572843746,0.001042113137859839,0.4777777777777778,,,
ur5e,cr_ik_minimal,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,115246657.33333333,1.0,24.35069140689343,0.00011300979214010023,0.7066666666666667,,,
ur5e,cr_ik_minimal,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,1.0,145912749.66666666,1.0,26.581426260017764,0.0034342750865575637,0.9933333333333333,,,
ur5e,cr_ik_minimal,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,1.0,86000824.66666667,1.0,8.607420086565822,0.0,0.13333333333333333,,,
ur5e,cr_ik_minimal,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,129799929.33333333,1.0,7.412781958867439,2.3654698763059524e-05,0.9733333333333333,,,
ur5e,cr_ik_minimal,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,1.0,1.0,124826230.0,1.0,20.355989868840343,0.0011323553548500463,0.8422222222222221,,,
ur5e,cr_ik_minimal,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,83465693.0,1.0,2.6759320024962094,0.0,0.06888888888888889,,,
ur5e,cr_ik_minimal,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,97219202.0,1.0,5.370049905801615,0.000331001916514866,0.31777777777777777,,,
ur5e,cr_ik_minimal,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,111554384.66666667,1.0,7.714864641737058,0.0012578542393018993,0.5066666666666667,,,
ur5e,cr_ik_minimal,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,1.0,84454641.33333333,1.0,9.048196197748032,0.00018482986364500595,0.05333333333333334,,,
ur5e,cr_ik_minimal,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,0.6666666666666666,97867217.0,1.0,11.669216643939391,0.0,0.02,,,
ur5e,cr_ik_minimal,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,1.0,116929520.0,1.0,5.565302523152583,9.004183234287178e-06,0.36000000000000004,,,
ur5e,cr_ik_minimal,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,90211835.33333333,1.0,3.3037131370059236,0.00014843559770340355,0.23555555555555555,,,
ur5e,cr_ik_minimal,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,1.0,94816676.66666667,1.0,15.883340291815543,0.00020932771778733503,0.34,,,
ur5e,cr_ik_minimal,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,99099351.33333333,1.0,13.919218213582715,0.0,0.31333333333333335,,,
ur5e,cr_ik_minimal,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,1.0,136134663.33333334,1.0,8.589911251340654,0.0003570621616166885,0.9866666666666667,,,
ur5e,cr_ik_minimal,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,105200439.66666667,1.0,22.074916675846314,0.0015179841630015775,0.4377777777777778,,,
ur5e,cr_ik_minimal,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,0.6666666666666666,197617056.66666666,1.0,8.246299613553893,0.0010117102715807992,0.9111111111111111,,,
ur5e,cr_ik_minimal,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,1.0,126136142.66666667,1.0,8.122963984172118,0.0005969288260562648,0.8533333333333334,,,
ur5e,cr_ik_minimal,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,1.0,102858161.0,1.0,6.395895484190834,0.002263670861661915,0.32666666666666666,,,
ur5e,cr_ik_minimal,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,1.0,99443606.0,1.0,15.203257551685448,0.0004037497540064618,0.32666666666666666,,,
ur5e,cr_ik_minimal,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,0.3333333333333333,0.3333333333333333,189514766.0,0.888888888888889,9.237301579618146,0.0005349003489490681,0.32,,,
ur5e,cr_ik_minimal,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,121422885.0,1.0,12.250608316665707,0.00046229196547121874,0.3933333333333333,,,
ur5e,cr_ik_minimal,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,89941017.33333333,1.0,2.8129618108447896,0.0003105515131102998,0.20000000000000004,,,
ur5e,cr_ik_minimal,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,87623555.66666667,1.0,6.5778411059525075,0.0,0.20222222222222222,,,
ur5e,cr_ik_minimal,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,3,1.0,1.0,110623515.33333333,1.0,7.491332567128095,0.0009566812826210864,0.5622222222222223,,,
ur5e,cr_ik_minimal,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,3,1.0,1.0,91114083.66666667,1.0,2.668201775066697,5.459090398321404e-10,0.20000000000000004,,,
ur5e,cr_ik_minimal,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,3,1.0,1.0,84982016.33333333,1.0,5.551800091654812,0.0015347702454474776,0.08,,,
ur5e,cr_ik_minimal,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,3,1.0,1.0,79338701.0,1.0,1.9219113357255198,0.0,0.0,,,
ur5e,cr_ik_minimal,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,3,1.0,1.0,99225493.0,1.0,15.478357545722444,2.402577204468459e-05,0.3333333333333333,,,
ur5e,cr_ik_minimal,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,3,0.0,0.0,761314276.0,0.20666666666666667,10.443588618068175,0.0008764654577555807,1.0,,,
ur5e,cr_ik_elastic_mu0,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,1.0,1.0,220828177.33333334,1.0,15.892532024616381,0.008972372146531876,0.5533333333333333,0.0,0.02888888888888889,0.0
ur5e,cr_ik_elastic_mu0,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,154230485.66666666,1.0,11.751242212804364,0.010281396782357875,0.4466666666666666,0.0,0.03777777777777778,0.0
ur5e,cr_ik_elastic_mu0,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,0.6666666666666666,242934032.33333334,1.0,9.585563161847995,0.0,0.9977777777777778,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,250293659.0,1.0,12.079789290448256,0.00587854299506473,0.4777777777777778,0.0,0.015555555555555557,0.0
ur5e,cr_ik_elastic_mu0,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,106612313.33333333,1.0,6.258176624031698,0.0,0.6333333333333333,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,109147443.0,1.0,17.849295220807306,0.030913781988789774,0.4666666666666666,0.0,0.05777777777777778,0.0
ur5e,cr_ik_elastic_mu0,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,0.6666666666666666,458663795.6666667,1.0,24.01189035822944,0.007504340745697923,0.9977777777777778,0.0,0.013333333333333334,0.0
ur5e,cr_ik_elastic_mu0,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,1.0,98938276.0,1.0,20.517232972011783,0.004067342359446824,0.27111111111111114,0.0,0.015555555555555557,0.0
ur5e,cr_ik_elastic_mu0,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,0.6666666666666666,131774572.33333333,1.0,3.76760562212483,0.0,0.24444444444444446,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,150888030.66666666,1.0,4.0400435061814814,0.0015555780536144447,0.48,0.0,0.006666666666666667,0.0
ur5e,cr_ik_elastic_mu0,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,195614250.0,1.0,20.921740971659673,0.01762116543840118,0.7399999999999999,0.0,0.060000000000000005,0.0
ur5e,cr_ik_elastic_mu0,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,1.0,232448787.66666666,1.0,25.821661398060485,0.0016703892934618323,0.9933333333333333,0.0,0.0022222222222222222,0.0
ur5e,cr_ik_elastic_mu0,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,1.0,87789450.66666667,1.0,10.201603633008503,0.0,0.13333333333333333,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,387507561.6666667,1.0,10.427081976970038,0.0,0.9755555555555556,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,0.6666666666666666,0.6666666666666666,286534891.3333333,0.9088888888888889,24.24192320477171,0.016655477306444136,0.8822222222222221,0.0,0.024444444444444446,0.0
ur5e,cr_ik_elastic_mu0,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,99241798.0,1.0,2.1007759464436293,0.0,0.06888888888888889,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,131057796.33333333,1.0,10.948918964597082,0.007346468833756457,0.31333333333333335,0.0,0.02,0.0
ur5e,cr_ik_elastic_mu0,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,101021027.33333333,1.0,7.913388919408395,0.0,0.5066666666666667,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,1.0,84241818.0,1.0,10.61321996934719,0.00038012797880190033,0.044444444444444446,0.0,0.0044444444444444444,0.0
ur5e,cr_ik_elastic_mu0,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,1.0,85420202.66666667,1.0,6.078911812685278,0.002982327769304198,0.02,0.0,0.006666666666666667,0.0
ur5e,cr_ik_elastic_mu0,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,1.0,95769310.33333333,1.0,2.752708383645848,0.0,0.36000000000000004,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,90822365.0,1.0,6.675747953193642,0.004144981988976229,0.23555555555555555,0.0,0.006666666666666667,0.0
ur5e,cr_ik_elastic_mu0,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,1.0,102898625.66666667,1.0,16.14781492980893,0.001492097748444076,0.34,0.0,0.006666666666666667,0.0
ur5e,cr_ik_elastic_mu0,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,127061052.33333333,1.0,13.940392307975126,0.0,0.31333333333333335,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,0.6666666666666666,244389562.0,1.0,8.373017916451616,0.0,0.9866666666666667,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,151747215.66666666,1.0,21.731423528058652,0.02611546709420468,0.44,0.0,0.05555555555555556,0.0
ur5e,cr_ik_elastic_mu0,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,1.0,214517866.33333334,1.0,8.49339678720864,0.0,0.9155555555555556,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,1.0,116239793.0,1.0,8.34747659188375,0.0,0.8533333333333334,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,1.0,129786418.33333333,1.0,13.448900381315859,0.015484211960107677,0.32,0.0,0.04,0.0
ur5e,cr_ik_elastic_mu0,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,1.0,130305670.33333333,1.0,17.243040078742908,0.0017972118743280429,0.32666666666666666,0.0,0.013333333333333334,0.0
ur5e,cr_ik_elastic_mu0,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,0.0,0.0,256152989.0,0.8311111111111112,15.498856409492133,0.00025227657942881776,0.3888888888888889,0.0,0.006666666666666667,0.0
ur5e,cr_ik_elastic_mu0,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,141991694.66666666,1.0,11.941560951881039,0.00040182782315616134,0.3933333333333333,0.0,0.0022222222222222222,0.0
ur5e,cr_ik_elastic_mu0,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,93540856.0,1.0,8.493477434393474,0.008009715921605312,0.21777777777777776,0.0,0.017777777777777778,0.0
ur5e,cr_ik_elastic_mu0,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,131817821.33333333,1.0,9.773451263508813,0.0004057490851855266,0.20000000000000004,0.0,0.0022222222222222222,0.0
ur5e,cr_ik_elastic_mu0,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,3,1.0,0.6666666666666666,122900076.66666667,1.0,8.804556896729277,0.004495726563444002,0.5622222222222223,0.0,0.013333333333333334,0.0
ur5e,cr_ik_elastic_mu0,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,3,1.0,1.0,132380263.33333333,1.0,3.235660870432877,0.0,0.20000000000000004,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,3,1.0,1.0,84254345.33333333,1.0,5.457158345616395,0.0,0.08,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,3,1.0,1.0,80960148.0,1.0,1.8374809372634822,0.0,0.0,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu0,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,3,1.0,1.0,137023187.33333334,1.0,13.99865903896667,0.009252382471471936,0.33555555555555555,0.0,0.017777777777777778,0.0
ur5e,cr_ik_elastic_mu0,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,3,1.0,1.0,109273841.0,1.0,12.452831045107255,0.002734670654458964,0.18888888888888888,0.0,0.006666666666666667,0.0
ur5e,cr_ik_elastic_mu025,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,1.0,1.0,135235027.0,1.0,16.060897531484443,0.011086961900451086,0.5533333333333333,0.36000000000000004,0.3755555555555556,0.03448011449989656
ur5e,cr_ik_elastic_mu025,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,130066152.0,1.0,8.111177453987805,0.022138079539996674,0.4466666666666666,0.24666666666666667,0.2866666666666667,0.011805282665477252
ur5e,cr_ik_elastic_mu025,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,1.0,199850483.66666666,1.0,9.201624808120103,0.05279708518729131,1.0,1.0,1.0,0.05988322950652511
ur5e,cr_ik_elastic_mu025,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,139611157.0,1.0,14.182005414738073,0.028578983410573272,0.5266666666666667,0.2888888888888889,0.3288888888888889,0.011527996771633672
ur5e,cr_ik_elastic_mu025,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,139200166.66666666,1.0,6.389153834419868,0.007783574718804692,0.6355555555555555,0.42444444444444446,0.42444444444444446,0.016136358137249573
ur5e,cr_ik_elastic_mu025,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,129410312.0,1.0,15.912693179617044,0.036077794181695065,0.47555555555555556,0.25333333333333335,0.3111111111111111,0.0052375100476817925
ur5e,cr_ik_elastic_mu025,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,1.0,198562298.33333334,1.0,20.085759060812702,0.04354032122307867,1.0,0.9755555555555556,0.9933333333333333,0.030576566119457086
ur5e,cr_ik_elastic_mu025,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,1.0,122343435.33333333,1.0,13.196845068424821,0.01382479698288415,0.26666666666666666,0.22,0.23777777777777778,0.011667630438597384
ur5e,cr_ik_elastic_mu025,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,1.0,111075928.33333333,1.0,4.381871001477536,0.00913936047504796,0.24666666666666667,0.24666666666666667,0.24666666666666667,0.010928417481005306
ur5e,cr_ik_elastic_mu025,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,112996202.0,1.0,4.527193070511442,0.006781681600115048,0.47333333333333333,0.15555555555555556,0.1622222222222222,0.004735274008262062
ur5e,cr_ik_elastic_mu025,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,156733499.66666666,1.0,20.575838686011647,0.017025990397801682,0.7444444444444445,0.4711111111111111,0.5044444444444444,0.003967536299059105
ur5e,cr_ik_elastic_mu025,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,1.0,178323094.33333334,1.0,22.308891995553214,0.0228408460905406,0.9933333333333333,0.6444444444444445,0.648888888888889,0.03478001905686377
ur5e,cr_ik_elastic_mu025,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,1.0,96847246.0,1.0,9.483378500432947,0.007181187093466954,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.006147765190834265
ur5e,cr_ik_elastic_mu025,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,147540242.0,1.0,7.4763894696430775,0.008178456546617112,0.9733333333333333,0.3244444444444445,0.3244444444444445,0.008752571508656474
ur5e,cr_ik_elastic_mu025,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,0.6666666666666666,0.6666666666666666,226498382.66666666,0.9088888888888889,25.44448160949381,0.03231425861123387,0.8822222222222221,0.3133333333333333,0.3466666666666667,0.01327488683013373
ur5e,cr_ik_elastic_mu025,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,88791420.66666667,1.0,1.6552942857290274,0.0010496604013619565,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.001305236616710135
