robot,method,uid,family,accepted,deadline,total_latency_ns,accepted_by_repeat
panda,task_balance_k1,ba3b58b6c3d2e8bf928e78a9421931f49f6fddba18ead89b4d12e8c1a0b50cda,local,1.0,1.0,555728.0,"[true,true,true]"
panda,balance_cached_k1,7ae2b325123045773f8571e05a76217004c4c151593cb7c91229892445b0b834,local,1.0,1.0,294666.6666666667,"[true,true,true]"
panda,trac_task_5ms,7ae2b325123045773f8571e05a76217004c4c151593cb7c91229892445b0b834,local,1.0,1.0,216905.33333333334,"[true,true,true]"
panda,trac_task_20ms,7ae2b325123045773f8571e05a76217004c4c151593cb7c91229892445b0b834,local,1.0,1.0,212509.33333333334,"[true,true,true]"
panda,task_balance_k1,7ae2b325123045773f8571e05a76217004c4c151593cb7c91229892445b0b834,local,1.0,1.0,543527.3333333334,"[true,true,true]"
panda,single_gn_k1,7ae2b325123045773f8571e05a76217004c4c151593cb7c91229892445b0b834,local,1.0,1.0,320357.0,"[true,true,true]"
panda,balance_progress_k1,7ae2b325123045773f8571e05a76217004c4c151593cb7c91229892445b0b834,local,1.0,1.0,285142.6666666667,"[true,true,true]"
panda,task_balance_k1,de28907e21297d6b1e1e7ee7d9d6e7ba7a09c98dee6cf8469935256d663ce20b,local,1.0,1.0,576120.3333333334,"[true,true,true]"
panda,balance_cached_k1,de28907e21297d6b1e1e7ee7d9d6e7ba7a09c98dee6cf8469935256d663ce20b,local,1.0,1.0,304117.3333333333,"[true,true,true]"
panda,trac_task_5ms,de28907e21297d6b1e1e7ee7d9d6e7ba7a09c98dee6cf8469935256d663ce20b,local,1.0,1.0,229474.33333333334,"[true,true,true]"
panda,trac_task_20ms,de28907e21297d6b1e1e7ee7d9d6e7ba7a09c98dee6cf8469935256d663ce20b,local,1.0,1.0,199198.66666666666,"[true,true,true]"
panda,balance_progress_k1,de28907e21297d6b1e1e7ee7d9d6e7ba7a09c98dee6cf8469935256d663ce20b,local,1.0,1.0,289066.6666666667,"[true,true,true]"
panda,single_gn_k1,de28907e21297d6b1e1e7ee7d9d6e7ba7a09c98dee6cf8469935256d663ce20b,local,1.0,1.0,307442.0,"[true,true,true]"
panda,trac_task_20ms,0d8cc40ee7dd6969c866e917add60fc42260672a0a0578e166f32982a6c40cea,local,1.0,1.0,236297.33333333334,"[true,true,true]"
panda,trac_task_5ms,0d8cc40ee7dd6969c866e917add60fc42260672a0a0578e166f32982a6c40cea,local,1.0,1.0,221603.0,"[true,true,true]"
panda,balance_progress_k1,0d8cc40ee7dd6969c866e917add60fc42260672a0a0578e166f32982a6c40cea,local,1.0,1.0,316934.0,"[true,true,true]"
panda,task_balance_k1,0d8cc40ee7dd6969c866e917add60fc42260672a0a0578e166f32982a6c40cea,local,1.0,1.0,548840.3333333334,"[true,true,true]"
panda,balance_cached_k1,0d8cc40ee7dd6969c866e917add60fc42260672a0a0578e166f32982a6c40cea,local,1.0,1.0,285184.0,"[true,true,true]"
panda,single_gn_k1,0d8cc40ee7dd6969c866e917add60fc42260672a0a0578e166f32982a6c40cea,local,1.0,1.0,335214.0,"[true,true,true]"
panda,balance_cached_k1,c2919e935e0378c860d52f3453d6dd214d43a4757dc29a5cbc9e36006bbef14f,local,1.0,1.0,300593.6666666667,"[true,true,true]"
panda,trac_task_5ms,c2919e935e0378c860d52f3453d6dd214d43a4757dc29a5cbc9e36006bbef14f,local,1.0,1.0,223164.66666666666,"[true,true,true]"
panda,trac_task_20ms,c2919e935e0378c860d52f3453d6dd214d43a4757dc29a5cbc9e36006bbef14f,local,1.0,1.0,213615.0,"[true,true,true]"
panda,balance_progress_k1,c2919e935e0378c860d52f3453d6dd214d43a4757dc29a5cbc9e36006bbef14f,local,1.0,1.0,301748.0,"[true,true,true]"
panda,task_balance_k1,c2919e935e0378c860d52f3453d6dd214d43a4757dc29a5cbc9e36006bbef14f,local,1.0,1.0,556914.6666666666,"[true,true,true]"
panda,single_gn_k1,c2919e935e0378c860d52f3453d6dd214d43a4757dc29a5cbc9e36006bbef14f,local,1.0,1.0,331580.0,"[true,true,true]"
panda,single_gn_k1,622ff93d8023a0ca3eed29eaa7c5baf279d16044d9ab054986a5032e7f6d4cdf,local,1.0,1.0,324184.3333333333,"[true,true,true]"
panda,trac_task_5ms,622ff93d8023a0ca3eed29eaa7c5baf279d16044d9ab054986a5032e7f6d4cdf,local,1.0,1.0,204809.0,"[true,true,true]"
panda,task_balance_k1,622ff93d8023a0ca3eed29eaa7c5baf279d16044d9ab054986a5032e7f6d4cdf,local,1.0,1.0,554483.0,"[true,true,true]"
panda,balance_cached_k1,622ff93d8023a0ca3eed29eaa7c5baf279d16044d9ab054986a5032e7f6d4cdf,local,1.0,1.0,280206.6666666667,"[true,true,true]"
panda,trac_task_20ms,622ff93d8023a0ca3eed29eaa7c5baf279d16044d9ab054986a5032e7f6d4cdf,local,1.0,1.0,216178.0,"[true,true,true]"
panda,balance_progress_k1,622ff93d8023a0ca3eed29eaa7c5baf279d16044d9ab054986a5032e7f6d4cdf,local,1.0,1.0,286659.6666666667,"[true,true,true]"
panda,trac_task_20ms,bf9c00cd7d9230f334d973a033ea840f32d2e5ae2328b229e9907b454db7ee18,local,1.0,1.0,216968.66666666666,"[true,true,true]"
panda,single_gn_k1,bf9c00cd7d9230f334d973a033ea840f32d2e5ae2328b229e9907b454db7ee18,local,1.0,1.0,351933.6666666667,"[true,true,true]"
panda,balance_cached_k1,bf9c00cd7d9230f334d973a033ea840f32d2e5ae2328b229e9907b454db7ee18,local,1.0,1.0,298155.3333333333,"[true,true,true]"
panda,balance_progress_k1,bf9c00cd7d9230f334d973a033ea840f32d2e5ae2328b229e9907b454db7ee18,local,1.0,1.0,287849.0,"[true,true,true]"
panda,trac_task_5ms,bf9c00cd7d9230f334d973a033ea840f32d2e5ae2328b229e9907b454db7ee18,local,1.0,1.0,239023.33333333334,"[true,true,true]"
panda,task_balance_k1,bf9c00cd7d9230f334d973a033ea840f32d2e5ae2328b229e9907b454db7ee18,local,1.0,1.0,559794.0,"[true,true,true]"
panda,balance_progress_k1,b62780a727afb94d4ff8e1c62937b2efd52645201ee7cfac5ec863c5e3818d67,local,1.0,1.0,295864.0,"[true,true,true]"
panda,trac_task_20ms,b62780a727afb94d4ff8e1c62937b2efd52645201ee7cfac5ec863c5e3818d67,local,1.0,1.0,208489.66666666666,"[true,true,true]"
panda,balance_cached_k1,b62780a727afb94d4ff8e1c62937b2efd52645201ee7cfac5ec863c5e3818d67,local,1.0,1.0,298189.3333333333,"[true,true,true]"
panda,task_balance_k1,b62780a727afb94d4ff8e1c62937b2efd52645201ee7cfac5ec863c5e3818d67,local,1.0,1.0,539941.3333333334,"[true,true,true]"
panda,trac_task_5ms,b62780a727afb94d4ff8e1c62937b2efd52645201ee7cfac5ec863c5e3818d67,local,1.0,1.0,210829.66666666666,"[true,true,true]"
panda,single_gn_k1,b62780a727afb94d4ff8e1c62937b2efd52645201ee7cfac5ec863c5e3818d67,local,1.0,1.0,343001.6666666667,"[true,true,true]"
panda,balance_cached_k1,23339944d1c4709130a0ecb85a26bd588d545781e0bdfd4f277ce22b0baa1e01,local,1.0,1.0,302808.3333333333,"[true,true,true]"
panda,trac_task_5ms,23339944d1c4709130a0ecb85a26bd588d545781e0bdfd4f277ce22b0baa1e01,local,1.0,1.0,247733.66666666666,"[true,true,true]"
panda,balance_progress_k1,23339944d1c4709130a0ecb85a26bd588d545781e0bdfd4f277ce22b0baa1e01,local,1.0,1.0,290023.6666666667,"[true,true,true]"
panda,trac_task_20ms,23339944d1c4709130a0ecb85a26bd588d545781e0bdfd4f277ce22b0baa1e01,local,1.0,1.0,212927.0,"[true,true,true]"
panda,task_balance_k1,23339944d1c4709130a0ecb85a26bd588d545781e0bdfd4f277ce22b0baa1e01,local,1.0,1.0,561825.3333333334,"[true,true,true]"
panda,single_gn_k1,23339944d1c4709130a0ecb85a26bd588d545781e0bdfd4f277ce22b0baa1e01,local,1.0,1.0,333358.0,"[true,true,true]"
panda,trac_task_20ms,f87f5add1bb39cba66ee12736a43dda29711976ba55f3c9169b71a9a524572cd,local,1.0,1.0,224207.0,"[true,true,true]"
panda,balance_cached_k1,f87f5add1bb39cba66ee12736a43dda29711976ba55f3c9169b71a9a524572cd,local,1.0,1.0,313218.6666666667,"[true,true,true]"
panda,single_gn_k1,f87f5add1bb39cba66ee12736a43dda29711976ba55f3c9169b71a9a524572cd,local,1.0,1.0,315059.0,"[true,true,true]"
panda,balance_progress_k1,f87f5add1bb39cba66ee12736a43dda29711976ba55f3c9169b71a9a524572cd,local,1.0,1.0,300213.6666666667,"[true,true,true]"
panda,trac_task_5ms,f87f5add1bb39cba66ee12736a43dda29711976ba55f3c9169b71a9a524572cd,local,1.0,1.0,215657.66666666666,"[true,true,true]"
panda,task_balance_k1,f87f5add1bb39cba66ee12736a43dda29711976ba55f3c9169b71a9a524572cd,local,1.0,1.0,534601.3333333334,"[true,true,true]"
panda,trac_task_5ms,d99dd295f8f5e290fb5951ea125d88e9d9f2f46aea0af351419c2db0a64f44f4,local,1.0,1.0,217459.33333333334,"[true,true,true]"
panda,balance_cached_k1,d99dd295f8f5e290fb5951ea125d88e9d9f2f46aea0af351419c2db0a64f44f4,local,1.0,1.0,298960.6666666667,"[true,true,true]"
panda,single_gn_k1,d99dd295f8f5e290fb5951ea125d88e9d9f2f46aea0af351419c2db0a64f44f4,local,1.0,1.0,344753.3333333333,"[true,true,true]"
panda,balance_progress_k1,d99dd295f8f5e290fb5951ea125d88e9d9f2f46aea0af351419c2db0a64f44f4,local,1.0,1.0,294293.6666666667,"[true,true,true]"
panda,task_balance_k1,d99dd295f8f5e290fb5951ea125d88e9d9f2f46aea0af351419c2db0a64f44f4,local,1.0,1.0,542103.0,"[true,true,true]"
panda,trac_task_20ms,d99dd295f8f5e290fb5951ea125d88e9d9f2f46aea0af351419c2db0a64f44f4,local,1.0,1.0,224200.33333333334,"[true,true,true]"
panda,trac_task_20ms,8252f5a5d6c85b8865548c7af7448d71ade4b381755a903422e0e2993cb381a7,local,1.0,1.0,222637.66666666666,"[true,true,true]"
panda,task_balance_k1,8252f5a5d6c85b8865548c7af7448d71ade4b381755a903422e0e2993cb381a7,local,1.0,1.0,566580.6666666666,"[true,true,true]"
panda,single_gn_k1,8252f5a5d6c85b8865548c7af7448d71ade4b381755a903422e0e2993cb381a7,local,1.0,1.0,322032.3333333333,"[true,true,true]"
panda,balance_cached_k1,8252f5a5d6c85b8865548c7af7448d71ade4b381755a903422e0e2993cb381a7,local,1.0,1.0,302785.0,"[true,true,true]"
panda,balance_progress_k1,8252f5a5d6c85b8865548c7af7448d71ade4b381755a903422e0e2993cb381a7,local,1.0,1.0,288157.0,"[true,true,true]"
panda,trac_task_5ms,8252f5a5d6c85b8865548c7af7448d71ade4b381755a903422e0e2993cb381a7,local,1.0,1.0,219422.0,"[true,true,true]"
panda,trac_task_20ms,142a245893202da441465b44e34b3373e4c73b97a1c016bf68f54a8d416f889d,local,1.0,1.0,228118.33333333334,"[true,true,true]"
panda,balance_cached_k1,142a245893202da441465b44e34b3373e4c73b97a1c016bf68f54a8d416f889d,local,1.0,1.0,290984.3333333333,"[true,true,true]"
panda,single_gn_k1,142a245893202da441465b44e34b3373e4c73b97a1c016bf68f54a8d416f889d,local,1.0,1.0,315018.0,"[true,true,true]"
panda,trac_task_5ms,142a245893202da441465b44e34b3373e4c73b97a1c016bf68f54a8d416f889d,local,1.0,1.0,202641.33333333334,"[true,true,true]"
panda,task_balance_k1,142a245893202da441465b44e34b3373e4c73b97a1c016bf68f54a8d416f889d,local,1.0,1.0,551328.0,"[true,true,true]"
panda,balance_progress_k1,142a245893202da441465b44e34b3373e4c73b97a1c016bf68f54a8d416f889d,local,1.0,1.0,311211.6666666667,"[true,true,true]"
panda,trac_task_5ms,5a3fcae458826af776219ef31c2f1a1ad186166ae99a090e74d42d2795e515f3,local,1.0,1.0,226666.66666666666,"[true,true,true]"
panda,trac_task_20ms,5a3fcae458826af776219ef31c2f1a1ad186166ae99a090e74d42d2795e515f3,local,1.0,1.0,236247.66666666666,"[true,true,true]"
panda,balance_cached_k1,5a3fcae458826af776219ef31c2f1a1ad186166ae99a090e74d42d2795e515f3,local,1.0,1.0,289077.0,"[true,true,true]"
panda,balance_progress_k1,5a3fcae458826af776219ef31c2f1a1ad186166ae99a090e74d42d2795e515f3,local,1.0,1.0,306947.0,"[true,true,true]"
panda,single_gn_k1,5a3fcae458826af776219ef31c2f1a1ad186166ae99a090e74d42d2795e515f3,local,1.0,1.0,326648.0,"[true,true,true]"
panda,task_balance_k1,5a3fcae458826af776219ef31c2f1a1ad186166ae99a090e74d42d2795e515f3,local,1.0,1.0,576278.3333333334,"[true,true,true]"
panda,task_balance_k1,5fb33adfa1bc563a8ea75e7b368cc0f83edd2d79fac240d81ad2b000f5a34126,local,1.0,1.0,542514.3333333334,"[true,true,true]"
panda,single_gn_k1,5fb33adfa1bc563a8ea75e7b368cc0f83edd2d79fac240d81ad2b000f5a34126,local,1.0,1.0,314691.6666666667,"[true,true,true]"
panda,trac_task_5ms,5fb33adfa1bc563a8ea75e7b368cc0f83edd2d79fac240d81ad2b000f5a34126,local,1.0,1.0,211549.0,"[true,true,true]"
panda,trac_task_20ms,5fb33adfa1bc563a8ea75e7b368cc0f83edd2d79fac240d81ad2b000f5a34126,local,1.0,1.0,218807.0,"[true,true,true]"
panda,balance_progress_k1,5fb33adfa1bc563a8ea75e7b368cc0f83edd2d79fac240d81ad2b000f5a34126,local,1.0,1.0,304021.6666666667,"[true,true,true]"
panda,balance_cached_k1,5fb33adfa1bc563a8ea75e7b368cc0f83edd2d79fac240d81ad2b000f5a34126,local,1.0,1.0,300452.0,"[true,true,true]"
panda,balance_progress_k1,b746ec7eba3cf52ce5e674d9751aa830e74d4ea178abc66e4ac2f550172f6a27,local,1.0,1.0,299620.0,"[true,true,true]"
panda,balance_cached_k1,b746ec7eba3cf52ce5e674d9751aa830e74d4ea178abc66e4ac2f550172f6a27,local,1.0,1.0,278355.3333333333,"[true,true,true]"
panda,trac_task_5ms,b746ec7eba3cf52ce5e674d9751aa830e74d4ea178abc66e4ac2f550172f6a27,local,1.0,1.0,223936.66666666666,"[true,true,true]"
panda,single_gn_k1,b746ec7eba3cf52ce5e674d9751aa830e74d4ea178abc66e4ac2f550172f6a27,local,1.0,1.0,334482.0,"[true,true,true]"
panda,trac_task_20ms,b746ec7eba3cf52ce5e674d9751aa830e74d4ea178abc66e4ac2f550172f6a27,local,1.0,1.0,211415.33333333334,"[true,true,true]"
panda,task_balance_k1,b746ec7eba3cf52ce5e674d9751aa830e74d4ea178abc66e4ac2f550172f6a27,local,1.0,1.0,534105.6666666666,"[true,true,true]"
panda,balance_cached_k1,68777406e3d1a06bf52dc5bb0637ad6888ae18bb6b45471c2f862d4d1d332e82,local,1.0,1.0,305125.6666666667,"[true,true,true]"
panda,trac_task_20ms,68777406e3d1a06bf52dc5bb0637ad6888ae18bb6b45471c2f862d4d1d332e82,local,1.0,1.0,221248.66666666666,"[true,true,true]"
panda,balance_progress_k1,68777406e3d1a06bf52dc5bb0637ad6888ae18bb6b45471c2f862d4d1d332e82,local,1.0,1.0,290369.0,"[true,true,true]"
panda,trac_task_5ms,68777406e3d1a06bf52dc5bb0637ad6888ae18bb6b45471c2f862d4d1d332e82,local,1.0,1.0,224428.33333333334,"[true,true,true]"
panda,single_gn_k1,68777406e3d1a06bf52dc5bb0637ad6888ae18bb6b45471c2f862d4d1d332e82,local,1.0,1.0,324587.3333333333,"[true,true,true]"
panda,task_balance_k1,68777406e3d1a06bf52dc5bb0637ad6888ae18bb6b45471c2f862d4d1d332e82,local,1.0,1.0,570238.0,"[true,true,true]"
panda,balance_progress_k1,5a840a4424fae9a6fb76cae68bd74ef49b310c2b59b5bc5eea8ff0a88a66d266,local,1.0,1.0,291652.6666666667,"[true,true,true]"
panda,trac_task_5ms,5a840a4424fae9a6fb76cae68bd74ef49b310c2b59b5bc5eea8ff0a88a66d266,local,1.0,1.0,211303.0,"[true,true,true]"
panda,trac_task_20ms,5a840a4424fae9a6fb76cae68bd74ef49b310c2b59b5bc5eea8ff0a88a66d266,local,1.0,1.0,201715.66666666666,"[true,true,true]"
panda,task_balance_k1,5a840a4424fae9a6fb76cae68bd74ef49b310c2b59b5bc5eea8ff0a88a66d266,local,1.0,1.0,566631.6666666666,"[true,true,true]"
panda,balance_cached_k1,5a840a4424fae9a6fb76cae68bd74ef49b310c2b59b5bc5eea8ff0a88a66d266,local,1.0,1.0,290326.6666666667,"[true,true,true]"
panda,single_gn_k1,5a840a4424fae9a6fb76cae68bd74ef49b310c2b59b5bc5eea8ff0a88a66d266,local,1.0,1.0,301268.0,"[true,true,true]"
panda,trac_task_20ms,7f045d319b3b16f8383e592e29d010db5c5b9daee490f9b24c7f3d7ae4e13ee2,local,1.0,1.0,209593.0,"[true,true,true]"
panda,task_balance_k1,7f045d319b3b16f8383e592e29d010db5c5b9daee490f9b24c7f3d7ae4e13ee2,local,1.0,1.0,561135.6666666666,"[true,true,true]"
panda,balance_progress_k1,7f045d319b3b16f8383e592e29d010db5c5b9daee490f9b24c7f3d7ae4e13ee2,local,1.0,1.0,296062.0,"[true,true,true]"
panda,single_gn_k1,7f045d319b3b16f8383e592e29d010db5c5b9daee490f9b24c7f3d7ae4e13ee2,local,1.0,1.0,318686.0,"[true,true,true]"
panda,trac_task_5ms,7f045d319b3b16f8383e592e29d010db5c5b9daee490f9b24c7f3d7ae4e13ee2,local,1.0,1.0,221029.0,"[true,true,true]"
panda,balance_cached_k1,7f045d319b3b16f8383e592e29d010db5c5b9daee490f9b24c7f3d7ae4e13ee2,local,1.0,1.0,284151.3333333333,"[true,true,true]"
panda,single_gn_k1,1de251419b66c4ddb8acd1fa5d1fe50c18e2e4eeb7a9af0c5273b7d021b04e2a,local,1.0,1.0,327591.0,"[true,true,true]"
panda,balance_progress_k1,1de251419b66c4ddb8acd1fa5d1fe50c18e2e4eeb7a9af0c5273b7d021b04e2a,local,1.0,1.0,290933.0,"[true,true,true]"
panda,trac_task_20ms,1de251419b66c4ddb8acd1fa5d1fe50c18e2e4eeb7a9af0c5273b7d021b04e2a,local,1.0,1.0,229335.33333333334,"[true,true,true]"
panda,task_balance_k1,1de251419b66c4ddb8acd1fa5d1fe50c18e2e4eeb7a9af0c5273b7d021b04e2a,local,1.0,1.0,556871.0,"[true,true,true]"
panda,trac_task_5ms,1de251419b66c4ddb8acd1fa5d1fe50c18e2e4eeb7a9af0c5273b7d021b04e2a,local,1.0,1.0,207691.33333333334,"[true,true,true]"
panda,balance_cached_k1,1de251419b66c4ddb8acd1fa5d1fe50c18e2e4eeb7a9af0c5273b7d021b04e2a,local,1.0,1.0,326419.6666666667,"[true,true,true]"
panda,task_balance_k1,d2c61394ac69199d9068e2d964ba56cd05508c6182a5a918d10d20104dd635b4,local,1.0,1.0,569044.6666666666,"[true,true,true]"
panda,balance_cached_k1,d2c61394ac69199d9068e2d964ba56cd05508c6182a5a918d10d20104dd635b4,local,1.0,1.0,299412.3333333333,"[true,true,true]"
panda,trac_task_5ms,d2c61394ac69199d9068e2d964ba56cd05508c6182a5a918d10d20104dd635b4,local,1.0,1.0,224629.0,"[true,true,true]"
panda,trac_task_20ms,d2c61394ac69199d9068e2d964ba56cd05508c6182a5a918d10d20104dd635b4,local,1.0,1.0,206540.33333333334,"[true,true,true]"
panda,balance_progress_k1,d2c61394ac69199d9068e2d964ba56cd05508c6182a5a918d10d20104dd635b4,local,1.0,1.0,290182.6666666667,"[true,true,true]"
panda,single_gn_k1,d2c61394ac69199d9068e2d964ba56cd05508c6182a5a918d10d20104dd635b4,local,1.0,1.0,327669.6666666667,"[true,true,true]"
panda,trac_task_5ms,c04e2fa3e0bd0158f8e4d737915e974ae1bd2a8b834c6dcaeaa4efc5963df150,local,1.0,1.0,239206.66666666666,"[true,true,true]"
panda,task_balance_k1,c04e2fa3e0bd0158f8e4d737915e974ae1bd2a8b834c6dcaeaa4efc5963df150,local,1.0,1.0,534593.0,"[true,true,true]"
panda,balance_cached_k1,c04e2fa3e0bd0158f8e4d737915e974ae1bd2a8b834c6dcaeaa4efc5963df150,local,1.0,1.0,295462.6666666667,"[true,true,true]"
panda,balance_progress_k1,c04e2fa3e0bd0158f8e4d737915e974ae1bd2a8b834c6dcaeaa4efc5963df150,local,1.0,1.0,281098.3333333333,"[true,true,true]"
panda,trac_task_20ms,c04e2fa3e0bd0158f8e4d737915e974ae1bd2a8b834c6dcaeaa4efc5963df150,local,1.0,1.0,226204.0,"[true,true,true]"
panda,single_gn_k1,c04e2fa3e0bd0158f8e4d737915e974ae1bd2a8b834c6dcaeaa4efc5963df150,local,1.0,1.0,348282.6666666667,"[true,true,true]"
panda,trac_task_20ms,eda7311d976191b7b51da2c44166e1053532803bf6ecde80c37d82cb76477fc8,local,1.0,1.0,220801.33333333334,"[true,true,true]"
panda,trac_task_5ms,eda7311d976191b7b51da2c44166e1053532803bf6ecde80c37d82cb76477fc8,local,1.0,1.0,201075.66666666666,"[true,true,true]"
panda,balance_progress_k1,eda7311d976191b7b51da2c44166e1053532803bf6ecde80c37d82cb76477fc8,local,1.0,1.0,316813.0,"[true,true,true]"
panda,single_gn_k1,eda7311d976191b7b51da2c44166e1053532803bf6ecde80c37d82cb76477fc8,local,1.0,1.0,323999.3333333333,"[true,true,true]"
panda,balance_cached_k1,eda7311d976191b7b51da2c44166e1053532803bf6ecde80c37d82cb76477fc8,local,1.0,1.0,285766.6666666667,"[true,true,true]"
panda,task_balance_k1,eda7311d976191b7b51da2c44166e1053532803bf6ecde80c37d82cb76477fc8,local,1.0,1.0,542780.3333333334,"[true,true,true]"
panda,trac_task_5ms,adba359b7d4f3403ba736e1aa667ded6cc52db094b1525baef43320525d3de88,local,1.0,1.0,213273.0,"[true,true,true]"
panda,balance_cached_k1,adba359b7d4f3403ba736e1aa667ded6cc52db094b1525baef43320525d3de88,local,1.0,1.0,280264.3333333333,"[true,true,true]"
panda,balance_progress_k1,adba359b7d4f3403ba736e1aa667ded6cc52db094b1525baef43320525d3de88,local,1.0,1.0,316984.0,"[true,true,true]"
panda,task_balance_k1,adba359b7d4f3403ba736e1aa667ded6cc52db094b1525baef43320525d3de88,local,1.0,1.0,554120.6666666666,"[true,true,true]"
panda,trac_task_20ms,adba359b7d4f3403ba736e1aa667ded6cc52db094b1525baef43320525d3de88,local,1.0,1.0,220886.66666666666,"[true,true,true]"
panda,single_gn_k1,adba359b7d4f3403ba736e1aa667ded6cc52db094b1525baef43320525d3de88,local,1.0,1.0,317318.6666666667,"[true,true,true]"
panda,single_gn_k1,e6ee7d75dbe51d34f4ab098d4721052881615d020d7fa35d091fa562d8e81fa6,local,1.0,1.0,305331.3333333333,"[true,true,true]"
panda,task_balance_k1,e6ee7d75dbe51d34f4ab098d4721052881615d020d7fa35d091fa562d8e81fa6,local,1.0,1.0,559068.6666666666,"[true,true,true]"
panda,balance_cached_k1,e6ee7d75dbe51d34f4ab098d4721052881615d020d7fa35d091fa562d8e81fa6,local,1.0,1.0,279390.0,"[true,true,true]"
panda,trac_task_5ms,e6ee7d75dbe51d34f4ab098d4721052881615d020d7fa35d091fa562d8e81fa6,local,1.0,1.0,223833.0,"[true,true,true]"
panda,balance_progress_k1,e6ee7d75dbe51d34f4ab098d4721052881615d020d7fa35d091fa562d8e81fa6,local,1.0,1.0,278345.3333333333,"[true,true,true]"
panda,trac_task_20ms,e6ee7d75dbe51d34f4ab098d4721052881615d020d7fa35d091fa562d8e81fa6,local,1.0,1.0,207789.66666666666,"[true,true,true]"
panda,balance_cached_k1,5f7f3f0ee449b54ca9b0447b73b6feccea60cfd6ab5a305b4c4855d43d626c9b,local,1.0,1.0,302485.0,"[true,true,true]"
panda,balance_progress_k1,5f7f3f0ee449b54ca9b0447b73b6feccea60cfd6ab5a305b4c4855d43d626c9b,local,1.0,1.0,280530.6666666667,"[true,true,true]"
panda,trac_task_20ms,5f7f3f0ee449b54ca9b0447b73b6feccea60cfd6ab5a305b4c4855d43d626c9b,local,1.0,1.0,201354.0,"[true,true,true]"
panda,trac_task_5ms,5f7f3f0ee449b54ca9b0447b73b6feccea60cfd6ab5a305b4c4855d43d626c9b,local,1.0,1.0,213558.33333333334,"[true,true,true]"
panda,task_balance_k1,5f7f3f0ee449b54ca9b0447b73b6feccea60cfd6ab5a305b4c4855d43d626c9b,local,1.0,1.0,553615.6666666666,"[true,true,true]"
panda,single_gn_k1,5f7f3f0ee449b54ca9b0447b73b6feccea60cfd6ab5a305b4c4855d43d626c9b,local,1.0,1.0,314790.0,"[true,true,true]"
panda,trac_task_5ms,651f912a1dc3ec5c99b859263f3933c4561c52b8acc9fe181d51ba34f182b9b9,local,1.0,1.0,217177.66666666666,"[true,true,true]"
panda,balance_cached_k1,651f912a1dc3ec5c99b859263f3933c4561c52b8acc9fe181d51ba34f182b9b9,local,1.0,1.0,292631.0,"[true,true,true]"
panda,single_gn_k1,651f912a1dc3ec5c99b859263f3933c4561c52b8acc9fe181d51ba34f182b9b9,local,1.0,1.0,321842.6666666667,"[true,true,true]"
panda,trac_task_20ms,651f912a1dc3ec5c99b859263f3933c4561c52b8acc9fe181d51ba34f182b9b9,local,1.0,1.0,215520.0,"[true,true,true]"
panda,task_balance_k1,651f912a1dc3ec5c99b859263f3933c4561c52b8acc9fe181d51ba34f182b9b9,local,1.0,1.0,541453.0,"[true,true,true]"
panda,balance_progress_k1,651f912a1dc3ec5c99b859263f3933c4561c52b8acc9fe181d51ba34f182b9b9,local,1.0,1.0,287241.3333333333,"[true,true,true]"
